supplier_id,industry,city,delivery_delay_days,quality_score,fulfilled_orders,cancelled_orders,late_shipments,contract_breaches,rating,reliability_class
GC-SUP-1048,packaging,Salem,11,89.1,460,2,27,2,1.3,0
GC-SUP-1049,electronics,Coimbatore,10,79.5,109,0,6,1,2.6,0
GC-SUP-1050,agriculture,Erode,6,57.0,65,0,0,2,1.0,0
GC-SUP-1051,electronics,Chennai,13,79.2,378,37,63,0,4.5,0
GC-SUP-1052,packaging,Salem,7,98.4,330,30,3,0,4.9,2
GC-SUP-1053,electronics,Chennai,10,56.7,163,13,26,1,1.0,0
GC-SUP-1054,electronics,Coimbatore,5,87.1,408,29,41,0,4.2,1
GC-SUP-1055,agriculture,Erode,2,93.5,205,17,8,0,5.0,2
GC-SUP-1056,construction,Erode,10,97.1,410,31,21,0,4.9,2
GC-SUP-1057,packaging,Erode,5,62.1,352,2,41,1,1.1,0
GC-SUP-1058,construction,Chennai,9,52.8,439,43,20,2,1.0,0
GC-SUP-1059,agriculture,Erode,2,57.4,363,10,50,0,3.2,0
GC-SUP-1060,textiles,Chennai,11,64.7,223,18,36,2,1.0,0
GC-SUP-1061,textiles,Erode,3,94.4,73,2,4,1,3.2,0
GC-SUP-1062,electronics,Erode,14,92.6,158,5,10,2,1.7,0
GC-SUP-1063,agriculture,Tiruppur,13,51.7,79,0,2,2,1.0,0
GC-SUP-1064,packaging,Salem,11,87.0,79,6,6,1,4.2,0
GC-SUP-1065,manufacturing,Chennai,10,95.0,251,16,50,0,4.3,0
GC-SUP-1066,manufacturing,Chennai,1,71.7,184,14,3,2,1.1,0
GC-SUP-1067,electronics,Chennai,10,51.5,440,30,79,1,1.0,0
GC-SUP-1068,manufacturing,Erode,5,85.4,63,1,9,1,3.2,0
GC-SUP-1069,textiles,Chennai,7,75.9,231,14,34,2,1.0,0
GC-SUP-1070,packaging,Coimbatore,0,54.4,39,2,2,0,3.2,0
GC-SUP-1071,construction,Erode,7,95.9,197,8,0,2,1.2,0
GC-SUP-1072,packaging,Tiruppur,1,53.8,393,3,29,2,1.0,0
GC-SUP-1073,electronics,Salem,12,96.4,299,12,18,2,1.6,0
GC-SUP-1074,manufacturing,Coimbatore,7,55.5,171,9,15,1,1.0,0
GC-SUP-1075,agriculture,Coimbatore,6,69.7,224,13,26,1,1.7,0
GC-SUP-1076,construction,Erode,6,61.1,242,20,12,0,2.9,0
GC-SUP-1077,textiles,Tiruppur,6,74.7,455,9,9,1,1.7,0
GC-SUP-1078,agriculture,Salem,1,61.9,421,23,78,1,1.2,0
GC-SUP-1079,electronics,Coimbatore,11,74.3,471,33,81,1,2.3,0
GC-SUP-1080,electronics,Tiruppur,11,69.7,450,30,25,1,2.4,0
GC-SUP-1081,packaging,Tiruppur,5,62.1,386,28,27,2,1.0,0
GC-SUP-1082,textiles,Tiruppur,10,63.2,420,33,43,1,1.6,0
GC-SUP-1083,textiles,Salem,2,54.4,195,0,26,0,3.1,0
GC-SUP-1084,packaging,Erode,4,92.9,110,0,11,2,1.7,0
GC-SUP-1085,manufacturing,Tiruppur,4,73.3,220,11,36,1,2.2,0
GC-SUP-1086,textiles,Erode,5,96.9,37,3,0,2,1.3,0
GC-SUP-1087,manufacturing,Chennai,11,50.1,464,40,12,1,1.0,0
GC-SUP-1088,construction,Erode,3,91.7,25,0,0,1,3.5,0
GC-SUP-1089,textiles,Salem,12,86.9,246,1,8,2,1.3,0
GC-SUP-1090,agriculture,Coimbatore,2,65.5,437,20,27,1,1.9,0
GC-SUP-1091,agriculture,Chennai,2,82.7,58,5,5,1,2.6,0
GC-SUP-1092,construction,Salem,14,90.9,55,4,4,1,3.0,0
GC-SUP-1093,textiles,Chennai,14,66.2,277,21,51,0,2.9,0
GC-SUP-1094,electronics,Tiruppur,3,52.0,355,0,27,2,1.0,0
GC-SUP-1095,agriculture,Chennai,5,50.8,196,14,29,0,2.4,0
GC-SUP-1096,packaging,Erode,5,71.3,233,20,24,0,3.2,1
GC-SUP-1097,textiles,Salem,10,82.5,470,6,50,0,4.4,1
GC-SUP-1098,electronics,Tiruppur,6,88.2,465,44,85,2,1.3,0
GC-SUP-1099,textiles,Erode,1,79.6,214,14,22,1,2.4,0
GC-SUP-1000,agriculture,Coimbatore,7,96.2,142,7,19,1,3.6,0
GC-SUP-1001,manufacturing,Tiruppur,0,61.0,208,9,25,0,3.8,0
GC-SUP-1002,packaging,Chennai,12,63.5,470,7,67,2,1.0,0
GC-SUP-1003,textiles,Tiruppur,14,95.0,225,21,30,0,4.3,1
GC-SUP-1004,manufacturing,Coimbatore,9,57.2,14,1,0,2,1.0,0
GC-SUP-1005,manufacturing,Chennai,1,61.9,70,1,4,1,1.4,0
GC-SUP-1006,construction,Coimbatore,13,76.8,406,30,2,1,2.3,0
GC-SUP-1007,construction,Chennai,11,91.3,249,10,12,1,3.5,0
GC-SUP-1008,electronics,Salem,11,97.1,281,3,34,2,1.9,0
GC-SUP-1009,electronics,Erode,8,95.0,480,37,81,1,3.4,0
GC-SUP-1010,manufacturing,Salem,11,88.8,68,4,1,0,4.5,2
GC-SUP-1011,packaging,Coimbatore,6,69.2,371,7,64,2,1.0,0
GC-SUP-1012,textiles,Chennai,3,77.7,351,28,43,0,4.1,1
GC-SUP-1013,agriculture,Salem,9,89.4,478,23,41,1,3.2,0
GC-SUP-1014,electronics,Erode,10,51.4,460,43,12,0,2.4,0
GC-SUP-1015,electronics,Coimbatore,2,74.2,98,6,16,2,1.0,0
GC-SUP-1016,agriculture,Salem,4,51.6,108,0,6,2,1.0,0
GC-SUP-1017,construction,Salem,12,77.6,100,1,3,0,3.3,1
GC-SUP-1018,packaging,Tiruppur,9,93.0,413,22,9,2,1.5,0
GC-SUP-1019,construction,Salem,4,85.2,321,20,25,2,1.5,0
GC-SUP-1020,electronics,Erode,11,71.1,336,25,39,0,4.1,1
GC-SUP-1021,packaging,Salem,14,76.7,118,7,8,2,1.0,0
GC-SUP-1022,manufacturing,Salem,13,53.5,333,14,36,0,3.2,0
GC-SUP-1023,construction,Salem,1,87.9,33,1,3,2,1.2,0
GC-SUP-1024,packaging,Tiruppur,0,76.4,257,19,22,0,4.1,1
GC-SUP-1025,construction,Tiruppur,9,59.8,112,5,20,0,2.0,0
GC-SUP-1026,agriculture,Chennai,2,52.5,461,27,75,1,1.5,0
GC-SUP-1027,textiles,Erode,12,70.7,315,29,61,0,4.1,0
GC-SUP-1028,textiles,Chennai,2,58.9,391,35,38,1,2.0,0
GC-SUP-1029,textiles,Chennai,6,76.7,211,1,8,0,3.1,1
GC-SUP-1030,electronics,Coimbatore,5,63.0,333,24,20,0,3.2,0
GC-SUP-1031,textiles,Chennai,3,97.6,392,23,65,2,1.5,0
GC-SUP-1032,electronics,Tiruppur,14,84.0,176,16,33,2,1.5,0
GC-SUP-1033,construction,Chennai,0,84.4,85,6,0,0,3.8,2
GC-SUP-1034,electronics,Coimbatore,14,74.8,361,3,17,0,3.7,1
GC-SUP-1035,agriculture,Chennai,12,90.0,386,32,48,2,1.7,0
GC-SUP-1036,construction,Tiruppur,4,85.2,399,39,12,1,1.9,0
GC-SUP-1037,electronics,Chennai,9,89.6,104,3,11,2,1.9,0
GC-SUP-1038,packaging,Chennai,8,89.0,16,1,3,2,1.9,0
GC-SUP-1039,electronics,Chennai,1,62.1,337,32,11,1,1.7,0
GC-SUP-1040,construction,Chennai,4,67.3,410,5,4,0,3.5,1
GC-SUP-1041,electronics,Tiruppur,13,54.1,498,18,85,0,3.1,0
GC-SUP-1042,electronics,Coimbatore,13,68.3,461,32,12,1,1.7,0
GC-SUP-1043,electronics,Erode,7,98.5,289,17,9,0,5.0,2
GC-SUP-1044,textiles,Coimbatore,13,75.4,26,1,5,1,2.2,0
GC-SUP-1045,construction,Coimbatore,9,78.5,442,26,48,2,1.0,0
GC-SUP-1046,electronics,Chennai,9,75.3,300,15,1,1,1.9,0
GC-SUP-1047,electronics,Erode,14,96.6,484,40,53,2,2.0,0
GC-SUP-1048,agriculture,Chennai,14,77.1,318,1,21,2,1.3,0
GC-SUP-1049,textiles,Tiruppur,5,65.3,109,10,1,0,2.5,1
GC-SUP-1050,agriculture,Tiruppur,2,55.2,275,20,14,2,1.0,0
GC-SUP-1051,electronics,Salem,1,68.3,293,0,48,0,3.6,0
GC-SUP-1052,agriculture,Tiruppur,8,72.1,394,9,35,0,3.4,1
GC-SUP-1053,manufacturing,Tiruppur,9,50.4,63,1,2,2,1.0,0
GC-SUP-1054,construction,Tiruppur,11,92.2,141,12,26,0,4.7,0
GC-SUP-1055,textiles,Coimbatore,1,85.0,177,6,22,2,1.0,0
GC-SUP-1056,agriculture,Tiruppur,8,50.8,308,15,33,2,1.0,0
GC-SUP-1057,packaging,Tiruppur,10,79.1,103,6,9,1,2.3,0
GC-SUP-1058,manufacturing,Chennai,3,95.7,86,7,13,2,2.4,0
GC-SUP-1059,electronics,Chennai,13,68.2,82,5,10,0,3.7,1
GC-SUP-1060,textiles,Salem,11,94.8,46,0,1,2,2.6,0
GC-SUP-1061,electronics,Chennai,11,90.8,177,3,14,1,2.7,0
GC-SUP-1062,packaging,Chennai,9,51.1,269,21,6,0,2.4,0
GC-SUP-1063,agriculture,Tiruppur,6,84.9,431,0,37,0,4.2,1
GC-SUP-1064,construction,Erode,0,59.1,30,1,6,2,1.0,0
GC-SUP-1065,electronics,Salem,4,50.4,149,11,26,1,1.4,0
GC-SUP-1066,textiles,Erode,12,67.3,61,0,12,2,1.0,0
GC-SUP-1067,construction,Salem,13,67.4,371,15,60,0,3.1,0
GC-SUP-1068,manufacturing,Chennai,12,74.7,159,8,21,0,4.1,1
GC-SUP-1069,electronics,Tiruppur,14,79.9,294,14,36,2,1.2,0
GC-SUP-1070,construction,Salem,14,74.0,54,0,6,0,4.1,1
GC-SUP-1071,packaging,Tiruppur,13,50.9,244,9,13,1,1.4,0
GC-SUP-1072,packaging,Salem,2,60.9,210,9,27,2,1.0,0
GC-SUP-1073,manufacturing,Salem,7,80.2,146,14,0,1,2.3,0
GC-SUP-1074,textiles,Chennai,2,84.1,184,9,0,0,3.2,2
GC-SUP-1075,manufacturing,Tiruppur,1,51.1,248,12,47,0,2.6,0
GC-SUP-1076,construction,Erode,12,71.5,353,25,16,2,1.0,0
GC-SUP-1077,electronics,Coimbatore,0,96.6,202,16,16,2,1.7,0
GC-SUP-1078,textiles,Chennai,12,70.0,38,0,2,1,2.1,0
GC-SUP-1079,textiles,Erode,8,92.8,434,43,50,1,3.8,0
GC-SUP-1080,textiles,Erode,2,90.2,434,14,2,2,1.4,0
GC-SUP-1081,packaging,Chennai,1,53.3,31,1,3,2,1.0,0
GC-SUP-1082,textiles,Salem,14,53.3,322,17,44,1,1.0,0
GC-SUP-1083,electronics,Chennai,5,85.7,49,2,6,1,3.0,0
GC-SUP-1084,agriculture,Chennai,11,85.4,131,10,26,1,3.0,0
GC-SUP-1085,textiles,Tiruppur,11,81.0,491,14,47,0,3.6,1
GC-SUP-1086,agriculture,Tiruppur,9,76.9,377,31,57,0,3.5,0
GC-SUP-1087,agriculture,Tiruppur,14,93.6,422,16,15,2,2.3,0
GC-SUP-1088,electronics,Erode,9,93.6,494,21,61,1,2.9,0
GC-SUP-1089,electronics,Chennai,8,61.8,452,1,75,1,1.0,0
GC-SUP-1090,agriculture,Chennai,14,77.3,227,1,11,2,1.1,0
GC-SUP-1091,textiles,Tiruppur,14,81.2,460,29,60,0,4.5,1
GC-SUP-1092,manufacturing,Erode,11,72.7,119,10,3,2,1.0,0
GC-SUP-1093,agriculture,Salem,9,84.2,213,0,27,0,3.7,1
GC-SUP-1094,construction,Erode,4,93.5,88,4,13,1,3.0,0
GC-SUP-1095,manufacturing,Chennai,7,65.9,422,6,76,1,2.4,0
GC-SUP-1096,packaging,Coimbatore,7,62.2,191,5,26,2,1.1,0
GC-SUP-1097,construction,Erode,0,97.1,468,20,53,2,1.4,0
GC-SUP-1098,manufacturing,Salem,4,61.4,175,13,23,1,1.2,0
GC-SUP-1099,electronics,Coimbatore,2,96.0,206,20,9,2,2.2,0
GC-SUP-1000,textiles,Salem,12,81.3,28,2,1,1,2.7,0
GC-SUP-1001,electronics,Chennai,13,68.2,37,0,6,2,1.0,0
GC-SUP-1002,construction,Chennai,4,98.1,397,19,37,0,5.0,1
GC-SUP-1003,construction,Coimbatore,10,83.2,219,10,20,0,4.2,1
GC-SUP-1004,textiles,Chennai,14,97.7,191,9,21,2,2.2,0
GC-SUP-1005,textiles,Salem,5,72.3,440,16,45,1,2.4,0
GC-SUP-1006,packaging,Salem,1,88.2,384,14,11,1,3.1,0
GC-SUP-1007,agriculture,Coimbatore,13,93.2,331,1,35,1,3.3,0
GC-SUP-1008,packaging,Chennai,7,54.7,308,21,19,0,2.4,0
GC-SUP-1009,agriculture,Salem,6,93.3,327,6,44,2,1.6,0
GC-SUP-1010,electronics,Erode,6,64.0,82,2,4,1,2.0,0
GC-SUP-1011,textiles,Erode,13,56.3,389,38,52,2,1.0,0
GC-SUP-1012,agriculture,Tiruppur,0,91.8,359,28,18,1,2.8,0
GC-SUP-1013,agriculture,Coimbatore,1,73.3,59,5,7,1,2.1,0
GC-SUP-1014,agriculture,Erode,3,97.7,135,8,7,2,1.6,0
GC-SUP-1015,construction,Salem,9,62.6,58,3,3,0,3.5,0
GC-SUP-1016,packaging,Salem,14,88.1,175,1,30,2,1.7,0
GC-SUP-1017,manufacturing,Erode,5,88.2,137,13,23,2,2.0,0
GC-SUP-1018,agriculture,Salem,13,92.9,74,6,14,2,2.3,0
GC-SUP-1019,construction,Coimbatore,8,59.3,98,1,18,0,2.7,0
GC-SUP-1020,packaging,Erode,0,87.5,49,3,9,2,1.0,0
GC-SUP-1021,textiles,Salem,11,83.7,453,6,47,1,3.5,0
GC-SUP-1022,agriculture,Chennai,8,75.2,497,12,80,0,3.9,0
GC-SUP-1023,textiles,Salem,9,92.6,319,3,59,2,1.1,0
GC-SUP-1024,textiles,Erode,10,56.9,431,27,52,1,1.3,0
GC-SUP-1025,manufacturing,Coimbatore,5,79.6,431,7,71,1,2.9,0
GC-SUP-1026,textiles,Chennai,9,68.0,196,11,30,0,3.2,0
GC-SUP-1027,textiles,Tiruppur,14,60.7,259,19,38,2,1.0,0
GC-SUP-1028,manufacturing,Salem,12,80.6,435,19,76,0,4.0,0
GC-SUP-1029,construction,Tiruppur,7,73.8,228,12,22,1,1.7,0
GC-SUP-1030,electronics,Coimbatore,14,94.5,432,36,27,0,5.0,2
GC-SUP-1031,manufacturing,Coimbatore,14,79.2,368,12,12,2,1.6,0
GC-SUP-1032,construction,Erode,6,81.7,476,14,72,1,2.4,0
GC-SUP-1033,agriculture,Tiruppur,8,71.5,191,14,0,2,1.0,0
GC-SUP-1034,electronics,Coimbatore,8,66.5,149,0,12,1,1.9,0
GC-SUP-1035,electronics,Coimbatore,13,52.7,112,10,16,0,2.8,0
GC-SUP-1036,packaging,Erode,4,77.7,416,5,49,1,3.0,0
GC-SUP-1037,electronics,Chennai,10,64.3,158,2,1,2,1.0,0
GC-SUP-1038,electronics,Salem,10,80.0,156,7,5,1,3.1,0
GC-SUP-1039,agriculture,Salem,5,63.6,308,3,57,0,3.8,0
GC-SUP-1040,agriculture,Coimbatore,0,84.6,256,13,18,1,2.4,0
GC-SUP-1041,electronics,Salem,0,54.4,313,7,32,2,1.0,0
GC-SUP-1042,agriculture,Coimbatore,3,59.7,420,8,15,2,1.0,0
GC-SUP-1043,packaging,Coimbatore,8,86.8,457,39,9,2,1.0,0
GC-SUP-1044,electronics,Erode,2,87.1,473,14,34,0,4.0,2
GC-SUP-1045,packaging,Coimbatore,3,87.1,141,6,15,2,2.1,0
GC-SUP-1046,textiles,Tiruppur,1,59.0,387,20,48,1,1.4,0
GC-SUP-1047,agriculture,Erode,14,96.5,375,14,45,0,4.3,1
GC-SUP-1048,construction,Tiruppur,9,76.8,122,10,15,2,1.0,0
GC-SUP-1049,construction,Salem,2,77.8,160,2,9,0,3.8,1
GC-SUP-1050,agriculture,Tiruppur,7,90.5,70,7,4,1,2.6,0
GC-SUP-1051,electronics,Erode,5,60.5,82,1,0,2,1.0,0
GC-SUP-1052,manufacturing,Chennai,11,60.9,432,25,76,2,1.0,0
GC-SUP-1053,construction,Salem,9,88.9,112,9,20,2,2.1,0
GC-SUP-1054,packaging,Salem,8,83.9,448,21,39,0,3.6,1
GC-SUP-1055,packaging,Coimbatore,4,86.5,31,1,2,0,4.6,2
GC-SUP-1056,manufacturing,Tiruppur,0,77.3,150,0,5,0,4.1,1
GC-SUP-1057,electronics,Erode,14,90.4,292,12,48,2,1.4,0
GC-SUP-1058,construction,Chennai,11,55.8,479,22,88,1,1.3,0
GC-SUP-1059,agriculture,Chennai,1,97.6,282,24,13,1,3.2,0
GC-SUP-1060,construction,Salem,6,75.1,72,2,14,2,1.0,0
GC-SUP-1061,agriculture,Chennai,9,90.8,369,23,60,0,4.3,0
GC-SUP-1062,textiles,Chennai,1,55.2,297,3,12,1,1.7,0
GC-SUP-1063,manufacturing,Salem,7,57.7,229,15,3,0,3.4,0
GC-SUP-1064,packaging,Salem,12,84.8,268,21,7,2,1.4,0
GC-SUP-1065,agriculture,Chennai,6,81.1,322,15,29,1,2.5,0
GC-SUP-1066,manufacturing,Coimbatore,1,83.2,230,6,33,2,1.3,0
GC-SUP-1067,manufacturing,Coimbatore,12,71.1,13,0,2,1,2.4,0
GC-SUP-1068,packaging,Coimbatore,14,73.7,105,8,4,1,1.5,0
GC-SUP-1069,electronics,Chennai,9,50.3,410,31,3,2,1.0,0
GC-SUP-1070,agriculture,Tiruppur,8,60.3,425,21,69,2,1.0,0
GC-SUP-1071,electronics,Erode,10,88.2,402,11,13,0,4.6,2
GC-SUP-1072,packaging,Tiruppur,10,96.0,288,9,18,0,4.5,2
GC-SUP-1073,manufacturing,Tiruppur,11,56.4,257,15,46,0,2.4,0
GC-SUP-1074,packaging,Coimbatore,8,83.8,103,6,8,0,4.6,2
GC-SUP-1075,packaging,Coimbatore,2,61.5,94,4,12,2,1.0,0
GC-SUP-1076,textiles,Coimbatore,11,51.8,475,10,15,0,2.3,0
GC-SUP-1077,packaging,Salem,11,69.5,496,1,89,2,1.0,0
GC-SUP-1078,electronics,Chennai,14,63.3,272,14,54,1,1.2,0
GC-SUP-1079,construction,Tiruppur,7,62.7,17,0,1,1,1.5,0
GC-SUP-1080,construction,Salem,4,54.1,409,13,73,2,1.0,0
GC-SUP-1081,construction,Erode,2,73.7,440,18,76,1,1.9,0
GC-SUP-1082,construction,Erode,10,94.6,294,19,24,1,2.8,0
GC-SUP-1083,packaging,Erode,5,51.7,54,2,6,1,1.0,0
GC-SUP-1084,construction,Chennai,13,97.8,365,21,51,2,1.5,0
GC-SUP-1085,electronics,Salem,14,88.7,157,8,31,1,2.6,0
GC-SUP-1086,packaging,Erode,3,82.2,84,4,3,0,4.2,2
GC-SUP-1087,agriculture,Chennai,9,88.9,393,34,56,0,3.3,1
GC-SUP-1088,construction,Chennai,14,72.9,331,9,1,1,2.4,0
GC-SUP-1089,manufacturing,Erode,14,83.8,138,10,22,0,3.4,0
GC-SUP-1090,agriculture,Coimbatore,14,90.1,104,0,0,2,1.8,0
GC-SUP-1091,packaging,Coimbatore,7,75.1,28,1,2,1,2.0,0
GC-SUP-1092,electronics,Chennai,12,56.6,204,9,26,0,2.4,0
GC-SUP-1093,construction,Coimbatore,11,96.2,234,12,40,1,3.2,0
GC-SUP-1094,packaging,Erode,5,56.4,31,0,3,1,1.2,0
GC-SUP-1095,packaging,Salem,7,56.2,355,8,9,0,2.0,0
GC-SUP-1096,packaging,Salem,6,80.9,330,23,26,1,2.6,0
GC-SUP-1097,construction,Salem,4,78.3,134,6,23,0,3.9,0
GC-SUP-1098,packaging,Erode,1,56.2,171,11,21,1,1.0,0
GC-SUP-1099,manufacturing,Erode,3,79.7,105,0,12,1,2.9,0
GC-SUP-1000,manufacturing,Chennai,6,50.1,132,10,4,0,3.0,0
GC-SUP-1001,manufacturing,Salem,0,82.6,151,12,6,1,3.3,0
GC-SUP-1002,agriculture,Tiruppur,8,72.6,53,1,4,0,3.7,1
GC-SUP-1003,electronics,Chennai,0,50.7,364,16,53,1,1.3,0
GC-SUP-1004,construction,Chennai,3,77.7,210,5,24,2,1.5,0
GC-SUP-1005,agriculture,Chennai,8,69.1,138,3,11,2,1.0,0
GC-SUP-1006,electronics,Chennai,12,54.3,25,2,3,1,1.0,0
GC-SUP-1007,construction,Tiruppur,0,74.0,349,5,7,0,3.5,1
GC-SUP-1008,electronics,Tiruppur,2,86.2,206,11,11,0,4.6,2
GC-SUP-1009,electronics,Chennai,5,54.5,180,12,12,0,2.5,0
GC-SUP-1010,manufacturing,Salem,3,74.1,374,21,42,2,1.0,0
GC-SUP-1011,packaging,Chennai,9,64.6,86,8,15,2,1.0,0
GC-SUP-1012,electronics,Salem,14,76.7,471,10,25,1,3.1,0
GC-SUP-1013,manufacturing,Salem,5,82.0,229,0,34,2,1.1,0
GC-SUP-1014,agriculture,Chennai,6,72.8,418,11,25,1,1.3,0
GC-SUP-1015,construction,Erode,13,85.9,217,12,24,0,4.6,1
GC-SUP-1016,manufacturing,Tiruppur,3,83.1,84,0,6,1,2.3,0
GC-SUP-1017,textiles,Erode,6,65.6,244,14,25,0,2.7,1
GC-SUP-1018,manufacturing,Erode,2,53.8,279,13,34,1,1.0,0
GC-SUP-1019,manufacturing,Salem,12,92.8,119,7,18,1,3.1,0
GC-SUP-1020,packaging,Chennai,14,80.2,255,19,37,2,1.6,0
GC-SUP-1021,textiles,Coimbatore,0,57.4,147,8,6,0,2.6,0
GC-SUP-1022,packaging,Chennai,3,64.6,245,20,33,0,3.8,0
GC-SUP-1023,agriculture,Tiruppur,6,79.2,466,34,7,0,4.3,1
GC-SUP-1024,electronics,Salem,1,76.0,308,26,31,1,2.2,0
GC-SUP-1025,construction,Chennai,14,92.6,40,3,4,0,4.5,1
GC-SUP-1026,manufacturing,Coimbatore,6,74.6,39,1,5,2,1.0,0
GC-SUP-1027,construction,Tiruppur,14,92.9,96,9,12,1,2.7,0
GC-SUP-1028,manufacturing,Salem,7,89.3,28,0,1,2,1.7,0
GC-SUP-1029,textiles,Erode,11,89.9,170,10,14,1,3.5,0
GC-SUP-1030,agriculture,Erode,11,52.7,268,6,42,1,1.0,0
GC-SUP-1031,textiles,Salem,10,59.6,20,2,1,0,2.8,0
GC-SUP-1032,packaging,Erode,7,77.2,181,5,24,2,1.0,0
GC-SUP-1033,manufacturing,Salem,11,50.7,442,8,57,0,3.2,0
GC-SUP-1034,manufacturing,Erode,6,88.6,62,2,9,2,1.2,0
GC-SUP-1035,construction,Chennai,14,57.0,275,27,28,2,1.0,0
GC-SUP-1036,electronics,Salem,14,91.9,358,18,66,2,1.5,0
GC-SUP-1037,electronics,Erode,2,53.5,352,15,66,0,2.1,0
GC-SUP-1038,agriculture,Erode,4,52.4,24,2,1,0,2.6,0
GC-SUP-1039,agriculture,Tiruppur,9,96.4,119,7,23,0,5.0,0
GC-SUP-1040,textiles,Coimbatore,11,98.2,197,13,13,0,5.0,2
GC-SUP-1041,textiles,Coimbatore,13,68.7,343,27,17,2,1.0,0
GC-SUP-1042,agriculture,Tiruppur,11,81.4,164,14,8,0,4.3,2
GC-SUP-1043,manufacturing,Erode,12,58.3,157,5,17,2,1.0,0
GC-SUP-1044,packaging,Coimbatore,9,76.8,379,11,54,2,1.0,0
GC-SUP-1045,packaging,Erode,11,74.0,202,18,21,2,1.1,0
GC-SUP-1046,manufacturing,Chennai,1,89.7,229,0,18,2,1.3,0
GC-SUP-1047,manufacturing,Erode,13,75.5,319,21,15,2,1.6,0
GC-SUP-1048,agriculture,Erode,13,50.5,448,21,84,1,1.0,0
GC-SUP-1049,electronics,Chennai,6,78.9,86,1,14,0,3.5,0
GC-SUP-1050,construction,Tiruppur,6,77.1,310,11,17,2,1.0,0
GC-SUP-1051,packaging,Salem,10,62.8,146,4,12,0,3.4,0
GC-SUP-1052,construction,Coimbatore,7,79.9,86,0,4,1,3.2,0
GC-SUP-1053,textiles,Coimbatore,8,65.6,306,5,10,0,2.7,1
GC-SUP-1054,construction,Erode,10,78.7,177,2,34,0,4.0,0
GC-SUP-1055,textiles,Salem,12,56.1,44,0,3,0,2.5,0
GC-SUP-1056,construction,Tiruppur,11,56.0,491,24,15,1,1.8,0
GC-SUP-1057,textiles,Chennai,8,78.0,412,32,33,2,1.1,0
GC-SUP-1058,packaging,Coimbatore,8,77.2,143,4,25,1,2.1,0
GC-SUP-1059,packaging,Coimbatore,13,85.0,283,27,23,0,4.3,1
GC-SUP-1060,textiles,Salem,14,92.3,118,8,3,0,4.6,2
GC-SUP-1061,agriculture,Coimbatore,14,83.3,22,1,4,1,3.1,0
GC-SUP-1062,construction,Tiruppur,7,81.3,200,13,8,1,2.2,0
GC-SUP-1063,construction,Coimbatore,12,60.3,150,11,4,1,1.2,0
GC-SUP-1064,agriculture,Tiruppur,3,75.1,255,23,22,2,1.0,0
GC-SUP-1065,construction,Coimbatore,2,93.4,232,17,19,2,1.7,0
GC-SUP-1066,textiles,Erode,1,97.3,131,6,9,2,1.1,0
GC-SUP-1067,packaging,Chennai,5,65.4,334,18,58,2,1.0,0
GC-SUP-1068,manufacturing,Tiruppur,3,89.0,448,34,54,1,2.3,0
GC-SUP-1069,textiles,Chennai,7,54.0,89,3,9,0,2.2,0
GC-SUP-1070,construction,Erode,6,92.0,43,3,8,1,3.2,0
GC-SUP-1071,construction,Tiruppur,6,74.5,161,10,25,2,1.0,0
GC-SUP-1072,electronics,Coimbatore,11,89.3,175,13,25,0,4.0,1
GC-SUP-1073,electronics,Chennai,3,64.2,223,6,8,0,3.5,0
GC-SUP-1074,textiles,Erode,14,54.0,205,2,2,1,1.5,0
GC-SUP-1075,textiles,Chennai,5,54.3,96,8,10,1,1.0,0
GC-SUP-1076,construction,Tiruppur,1,69.7,174,8,16,2,1.0,0
GC-SUP-1077,construction,Erode,14,57.0,389,23,22,1,1.0,0
GC-SUP-1078,packaging,Coimbatore,14,53.5,36,2,1,2,1.0,0
GC-SUP-1079,construction,Tiruppur,1,88.0,361,31,12,0,4.1,2
GC-SUP-1080,packaging,Salem,13,66.9,107,1,21,2,1.0,0
GC-SUP-1081,construction,Tiruppur,5,53.1,356,1,55,1,1.6,0
GC-SUP-1082,construction,Salem,4,70.1,31,2,4,1,1.6,0
GC-SUP-1083,textiles,Coimbatore,6,86.9,94,6,1,1,3.6,0
GC-SUP-1084,manufacturing,Tiruppur,6,91.4,78,3,15,2,1.0,0
GC-SUP-1085,textiles,Chennai,3,75.1,223,21,33,2,1.0,0
GC-SUP-1086,construction,Chennai,13,92.9,336,0,0,0,4.2,2
GC-SUP-1087,textiles,Salem,9,55.4,237,5,15,1,1.0,0
GC-SUP-1088,packaging,Coimbatore,7,51.9,22,1,4,0,3.4,0
GC-SUP-1089,packaging,Tiruppur,14,87.9,191,18,29,1,2.7,0
GC-SUP-1090,packaging,Coimbatore,3,98.5,257,17,41,2,1.6,0
GC-SUP-1091,textiles,Salem,13,69.5,379,28,20,1,2.3,0
GC-SUP-1092,manufacturing,Tiruppur,10,66.0,307,18,55,2,1.0,0
GC-SUP-1093,manufacturing,Tiruppur,6,61.0,71,5,12,1,1.6,0
GC-SUP-1094,electronics,Salem,13,74.2,434,41,64,2,1.2,0
GC-SUP-1095,packaging,Tiruppur,5,65.7,482,14,55,1,1.4,0
GC-SUP-1096,electronics,Chennai,8,53.5,300,17,60,0,2.7,0
GC-SUP-1097,construction,Tiruppur,2,73.3,286,20,15,2,1.2,0
GC-SUP-1098,construction,Coimbatore,11,87.7,83,0,6,0,4.0,2
GC-SUP-1099,manufacturing,Erode,3,87.0,25,2,2,1,2.4,0
