passport_id,material_type,quantity,origin_city,status,last_checkpoint,last_gps,verification_hash
GC-PASS-100148,paper,3247.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.2975, 77.3362",3fe74a15e16a78d4410d88a3e998eb0dfc1f60ad35644df7ecaea2fe7d2c3742
GC-PASS-100149,textile,1685.2,Tiruppur,generated,Tiruppur Sorting Plant,"11.2460, 77.3709",012e94667f3b545cf8bc5a56d1db752f5ea9647ef2291e055d6e81f964876fdb
GC-PASS-100150,textile,806.7,Salem,transported,Salem Sorting Plant,"11.4517, 77.8997",bfd4c3b7862f76a7743372d721d5ea02f0860e748e68a13f98670c913e68bec0
GC-PASS-100151,plastic,447.2,Chennai,recycled,Chennai Sorting Plant,"11.3595, 77.1919",e632946a900be29015d358d548951043b9688bd54b5b010152cab96b0bf85c4a
GC-PASS-100152,metal,2901.2,Chennai,processed,Chennai Sorting Plant,"11.6966, 77.1645",fcd029be34b2051d18db3d64e3e228dbca93e2763b644e2a5e56c65a8b2b63a9
GC-PASS-100153,plastic,2479.2,Chennai,generated,Chennai Sorting Plant,"11.5289, 77.1846",93e93e4aaaffa492ad993dbc786d57f0279ba604635eb5a02074205c7f3b3fe7
GC-PASS-100154,battery,2879.5,Chennai,recycled,Chennai Sorting Plant,"11.8467, 77.6764",9bc1766f568a8c8e72acf5ac69b09c4152ded5fd51c204f6188a729f5540fe53
GC-PASS-100155,metal,1652.2,Chennai,processed,Chennai Sorting Plant,"11.1224, 77.5627",05e08d2dce07daf51f6b4c2731c79750dc8a31703d85fa2e10103edfea5d8216
GC-PASS-100156,plastic,2672.7,Tiruppur,sorted,Tiruppur Sorting Plant,"11.5749, 77.5415",c0aa5c1e124b1628a2ac8bf4d91dfe0681ccca91fc081db575c436f6c8a072a1
GC-PASS-100157,textile,2555.2,Salem,recycled,Salem Sorting Plant,"11.3026, 77.7402",ba455d9f5a33d9130c4a7df0135b026aa075e591517110e73365bc16f0f0977e
GC-PASS-100158,plastic,1877.7,Coimbatore,recycled,Coimbatore Sorting Plant,"11.7038, 77.2673",a5e0bbe881f26b11ad50947bdfdbb0901223af62ba6a7e1e8edebd94719cab31
GC-PASS-100159,paper,1048.6,Coimbatore,processed,Coimbatore Sorting Plant,"11.1320, 77.2342",cca2c630ce0f8aa00d82937debbcce7f3a7792886508b858b9d71eb169794fac
GC-PASS-100160,textile,63.4,Tiruppur,transported,Tiruppur Sorting Plant,"11.3958, 77.7039",770f4e70ef3bc7953bdb9adedfbc409c454711aae83e462e7b069b9296d41587
GC-PASS-100161,battery,1776.9,Tiruppur,recycled,Tiruppur Sorting Plant,"11.7461, 77.5027",be10b73d033c790d37405fa07746879a3ae5ba67e13efd534cc997eddde750a5
GC-PASS-100162,paper,2072.2,Erode,transported,Erode Sorting Plant,"11.6256, 77.3635",181834d6c1719c2119035f585eaf4fa2e6cfc1aa0425c32888755a38b53f5f64
GC-PASS-100163,battery,379.2,Salem,recycled,Salem Sorting Plant,"11.4850, 77.1872",edf4268cdbda7fbeb3e7029018df88b657b26cd2cc1ec1b76c07ea818cff407a
GC-PASS-100164,textile,1048.1,Chennai,recycled,Chennai Sorting Plant,"11.8332, 77.7148",2e5bb686bb795ee308a9cce7fa8032d6bade0770de9bba1ed1dc3e38af940d80
GC-PASS-100165,battery,3342.7,Coimbatore,processed,Coimbatore Sorting Plant,"11.1600, 77.6868",0a86cb1f392673ae22d33d33bf5bd1c69bf03b7548512a0f1197c3ee799fad80
GC-PASS-100166,metal,1992.6,Chennai,recycled,Chennai Sorting Plant,"11.7565, 77.6984",772eec280d78a48e346b0576146d64a936feec988ddf91487d32cb9501745841
GC-PASS-100167,plastic,1199.5,Tiruppur,sorted,Tiruppur Sorting Plant,"11.2997, 77.5916",6774caeff5b5238f7482d9d8f727d0543c6d2119972f74850667e14253152727
GC-PASS-100168,battery,2737.1,Chennai,transported,Chennai Sorting Plant,"11.7697, 77.6567",6e5f10a5c7d7e91b40d7b7a1af32fb606103b7ac541755622747fb9ea8a55a16
GC-PASS-100169,paper,3980.4,Erode,generated,Erode Sorting Plant,"11.3035, 77.1477",33209b383d1c617643d05a5c5fe4201711b1082fb80852df59e744cd3ff18917
GC-PASS-100170,battery,3953.6,Tiruppur,generated,Tiruppur Sorting Plant,"11.4068, 77.8140",5419f16295a12d29cf793bf892f5d57704fcb80f9ab3c4beedbe5885f0bcfdcb
GC-PASS-100171,battery,3732.5,Salem,sorted,Salem Sorting Plant,"11.8689, 77.5612",32111cbe40f09ecd36c5a88315c65f5dd46183c7078b934a5afcda63c3645267
GC-PASS-100172,battery,3785.4,Erode,processed,Erode Sorting Plant,"11.6996, 77.7359",95f777e25518fa560cb2418c30edb0585750e5dbdf620470e5071c6e91352b3d
GC-PASS-100173,paper,2016.6,Erode,recycled,Erode Sorting Plant,"11.4228, 77.7190",47aec3fa7add95eb469fdbc39192df23a856cf669907d098f21b015ce604b32e
GC-PASS-100174,paper,3625.2,Coimbatore,transported,Coimbatore Sorting Plant,"11.1094, 77.3674",ae46e475afbf89d3e5dbd72941d2c7bc6a3ff282fd589ddd1b576e377d72ad16
GC-PASS-100175,battery,2849.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.8450, 77.3116",7b7c6f2c711cecf20adc6797da115ae876c58b8081e3aa5be1f762ef72092d90
GC-PASS-100176,paper,948.9,Coimbatore,sorted,Coimbatore Sorting Plant,"11.3349, 77.1362",2fd8a48bf2c18081ac56a89787446e8413c68002f72c555a8fb2fee20cbdf9a4
GC-PASS-100177,paper,4563.7,Coimbatore,generated,Coimbatore Sorting Plant,"11.8136, 77.8790",16d073d0c2c51b6b05d2524ff5305815211c64e71ad520768b2a61a21af4b1d4
GC-PASS-100178,paper,2985.2,Salem,processed,Salem Sorting Plant,"11.8151, 77.6443",0f33c2e29a163b8f2c1c53e3d17acd4909a5f71e174f068369bf5817101add32
GC-PASS-100179,textile,4616.4,Coimbatore,generated,Coimbatore Sorting Plant,"11.1603, 77.8966",b2e441a019c07468a0f5f5329b85676240cdfe56f4ba1d982983c89f4a4a4aba
GC-PASS-100180,metal,391.2,Chennai,recycled,Chennai Sorting Plant,"11.4533, 77.4367",9c796657f5cb03bbb60e7a78117b856e46831de627b5c0bc4759fde88f81893a
GC-PASS-100181,plastic,4631.6,Tiruppur,recycled,Tiruppur Sorting Plant,"11.4476, 77.4417",71d119f2a4c69b84d8a61623e2b1dbbcd7660312fe6d44534f16a3fbcc74225f
GC-PASS-100182,paper,667.1,Tiruppur,generated,Tiruppur Sorting Plant,"11.2854, 77.5021",f63c46d322b8b0f446ca1649f38b6a98fce53bd68f740a9ed9188ad856d466cf
GC-PASS-100183,battery,2976.8,Erode,generated,Erode Sorting Plant,"11.2332, 77.8304",7f50d2a1cca89eebc352ca2141189d280c8e29ed285a40e00749c0968edae6a4
GC-PASS-100184,metal,4024.1,Erode,sorted,Erode Sorting Plant,"11.6032, 77.8970",f09dc1f77f2655015b15503363633796dfe3d0bd1f3671bbbff664e2ccf6c84c
GC-PASS-100185,paper,2710.1,Chennai,sorted,Chennai Sorting Plant,"11.4281, 77.1474",a203e56c99a5a2aba83745dcf44eefaef9141fdb080596d12b2d09be25a857fe
GC-PASS-100186,metal,4596.4,Chennai,transported,Chennai Sorting Plant,"11.5971, 77.5858",8113df013de14ccae2c5ff5513f4bd586756df8f8173a68b65e18b3fc9e10441
GC-PASS-100187,battery,1278.7,Tiruppur,processed,Tiruppur Sorting Plant,"11.5805, 77.4572",dd20a371827b7490482a8789535bd7f913c086e2b448882fc7a597afa55fcb90
GC-PASS-100188,plastic,1843.8,Chennai,sorted,Chennai Sorting Plant,"11.3203, 77.6588",8222eedbe759c7ea7e1096f6fd4c16e0c26b8d96e5df9fd07e5281388fe6ca4f
GC-PASS-100189,plastic,931.3,Salem,generated,Salem Sorting Plant,"11.1688, 77.5243",131a699ee080989ce317fc547d2de9cba639f02b16d811acbfe2daf1a0d63f53
GC-PASS-100190,paper,2698.6,Tiruppur,generated,Tiruppur Sorting Plant,"11.2759, 77.4212",bd7843eaa582d1c7eae8fff6eb337745b44c0362ed0d96d1a5b89693b2bd65f6
GC-PASS-100191,battery,1089.0,Chennai,recycled,Chennai Sorting Plant,"11.4376, 77.5524",cb573d5677b22102d4f85c989981f4a96236aeae35aa2a6aec4f5c4e1c369df3
GC-PASS-100192,textile,2386.7,Chennai,sorted,Chennai Sorting Plant,"11.1768, 77.7733",a66b88766cf046c6c3fe91576dac54628ea67a3fa2fc9af09c2193362ba03548
GC-PASS-100193,battery,2293.8,Coimbatore,processed,Coimbatore Sorting Plant,"11.6232, 77.3161",05c6be479fcf179993c9252b176437f7795bea1eba5d60e9ea3aa39eaf2f4320
GC-PASS-100194,battery,818.4,Tiruppur,recycled,Tiruppur Sorting Plant,"11.5150, 77.8810",0e6f9c97ba4d01d4027b6dc0bd15444e71fd4241984c3d1f023df5bbaf02a1d7
GC-PASS-100195,metal,1390.2,Coimbatore,processed,Coimbatore Sorting Plant,"11.5064, 77.7230",6af5eaea5c6a16a8cd9a1f8a214b33de211cd0d5a778fd952e20bd6443a8965e
GC-PASS-100196,paper,4207.0,Erode,generated,Erode Sorting Plant,"11.5408, 77.3806",3f01454b40504e2c859f165cb8bdc8c089bd1308dd4077d2d2b968670a2e99e0
GC-PASS-100197,battery,1193.8,Chennai,recycled,Chennai Sorting Plant,"11.1327, 77.8221",612c7364f054c0e13054701a1ca324728590aaf1e14740844dfaac2d40185dea
GC-PASS-100198,plastic,4009.6,Chennai,transported,Chennai Sorting Plant,"11.8776, 77.4675",67085c2a1548ef25c7d360e9e9d466b2d0823f9c1b37cdb893ed9616e8ee1316
GC-PASS-100199,metal,4036.3,Chennai,processed,Chennai Sorting Plant,"11.6619, 77.1164",cece5ef43152b5bbe017df6e47e13b04d96b08d123d8cf84d507859c2cc2059a
GC-PASS-100200,textile,2061.6,Coimbatore,sorted,Coimbatore Sorting Plant,"11.1774, 77.8840",9b48670a737eec03e208b0429dca223de81ec8689c3a8ea1a7501c4e0c44672a
GC-PASS-100201,textile,181.3,Erode,transported,Erode Sorting Plant,"11.6667, 77.2308",898791e165ec16c4ded79dfe29416abea6c73df17331802d1cee16b12e99b55e
GC-PASS-100202,paper,3534.5,Tiruppur,recycled,Tiruppur Sorting Plant,"11.7035, 77.4594",c4df69eb0e4d75ad5edd726e6721406ed794f61d8b0e516bed0dae4ba947a679
GC-PASS-100203,metal,4134.3,Chennai,processed,Chennai Sorting Plant,"11.2555, 77.7404",6ba6537b422b5e33116a112f492f8e941c5dca59c4d093f1c2a95c80dbec1f83
GC-PASS-100204,textile,2076.6,Tiruppur,sorted,Tiruppur Sorting Plant,"11.6172, 77.8083",13d3d7da11b55dfcc460dff85c979ab4b3e7cb53fbac81ba6ae85404005e57fd
GC-PASS-100205,battery,4744.8,Salem,generated,Salem Sorting Plant,"11.3761, 77.8325",b30e22e006ae14b2240c791262bac0229fb49db4a793e9059302943400207471
GC-PASS-100206,battery,4478.0,Tiruppur,sorted,Tiruppur Sorting Plant,"11.4186, 77.4280",5e6ad54b34e4e6e5657c32cba8ae6d30bbcc7baa3f944a1311b5c4a5cd375958
GC-PASS-100207,plastic,2731.1,Erode,generated,Erode Sorting Plant,"11.4430, 77.8368",baafa3e65a10ed7a1dd92cf80aec9fb31ed51797422f68fd651fae28942d3ede
GC-PASS-100208,battery,2137.4,Coimbatore,sorted,Coimbatore Sorting Plant,"11.3076, 77.4180",d863efdd6b1d5c9124a9fd6110ad3e9b903da068444cf5a2365e6c31255d44ce
GC-PASS-100209,metal,1397.9,Chennai,sorted,Chennai Sorting Plant,"11.3175, 77.4924",6cee9be7d59fc8db4803531ab0b46a962aebb568d434c28e3c69c26eabcae7e1
GC-PASS-100210,metal,2903.8,Coimbatore,generated,Coimbatore Sorting Plant,"11.6796, 77.8320",b4228b1f88210152ecf6b97ed8ccf726bb32b3c00ee18e8322cacb5c4b236e46
GC-PASS-100211,metal,3615.0,Erode,sorted,Erode Sorting Plant,"11.1341, 77.5052",3ec69e33bbaad105bdf02a3fb7a5c2cd8364375defe80d0485c3fc6770a7e288
GC-PASS-100212,battery,4505.1,Chennai,sorted,Chennai Sorting Plant,"11.7411, 77.6868",bce6efede6533193737890fef27cb7f2b447bd6a55d59c3d053f4de585abca3a
GC-PASS-100213,plastic,2496.7,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4472, 77.3969",a76502d0d4be2df797b802007f2af16dbf1687a4fc6f76fe7103735d7613c140
GC-PASS-100214,textile,1946.5,Coimbatore,sorted,Coimbatore Sorting Plant,"11.4067, 77.6941",c3d7f6570acef31302086d3937716305041f870928c82fbac23712d4072f68a3
GC-PASS-100215,battery,962.6,Erode,processed,Erode Sorting Plant,"11.6490, 77.5889",ccf946f6c663dcca6555eff68ac7b7e070d381e63cabe190b861ad439b11cf69
GC-PASS-100216,textile,1977.0,Chennai,processed,Chennai Sorting Plant,"11.2136, 77.1186",65f0e214d4c5aa21a632e2b8f4c0da6d04836c77305c653827f2060392fa49ea
GC-PASS-100217,battery,4749.1,Erode,generated,Erode Sorting Plant,"11.2785, 77.8715",78c6dd0f1ab3ab58b482326604e2f37a25dbebc3333582d2b3eba76ac8d00564
GC-PASS-100218,paper,852.0,Salem,transported,Salem Sorting Plant,"11.4920, 77.8101",291723d2ff2172b6383e93bf240ba764a7335ecb94fc2018a82eb12f4537b513
GC-PASS-100219,battery,3004.4,Coimbatore,generated,Coimbatore Sorting Plant,"11.1153, 77.8617",6cfb5356268c7c41ecf4c064018a19b3a0871ababc6d5e79130d71bd889c65cd
GC-PASS-100220,textile,1754.7,Tiruppur,generated,Tiruppur Sorting Plant,"11.2240, 77.1060",4eb33ba790d9ee11c2097916d895afd735e2a964b67cd40fc8f7b00d6c3da650
GC-PASS-100221,battery,3011.5,Tiruppur,transported,Tiruppur Sorting Plant,"11.5226, 77.4569",5b665c88459dc2d5a5559d8f8fb8ff30ffb05a17cced4a3c64691b171224270e
GC-PASS-100222,textile,61.6,Chennai,sorted,Chennai Sorting Plant,"11.7667, 77.3322",d5af5ee2b0e22c1f2e06fba04ff7799e2a23477d0aee78b5354c6efd9dcd543a
GC-PASS-100223,textile,503.3,Chennai,generated,Chennai Sorting Plant,"11.4004, 77.6136",90988cb63f34716ca995d0c3155107e97f20f4b7018c84c0eb7c0a1677f6fe28
GC-PASS-100224,metal,3468.3,Tiruppur,processed,Tiruppur Sorting Plant,"11.2341, 77.4663",f6d7f3b29db8feefc233acecee408bfc78c4025c18cffc3b336e417ff102c5d0
GC-PASS-100225,battery,3674.5,Erode,generated,Erode Sorting Plant,"11.2750, 77.6604",dff746de9a8d419a3382ca435397e8440ba4acef4898ec04b3206bec9b36a0ff
GC-PASS-100226,plastic,4521.7,Salem,transported,Salem Sorting Plant,"11.4993, 77.1488",904c6794961f543024e77131123e6b72a8de846aa763b212b9be27bd3ff003bb
GC-PASS-100227,textile,3366.1,Coimbatore,generated,Coimbatore Sorting Plant,"11.4990, 77.6913",41ae54be86e61064f65e26705f59694f3a3ee16fb2ea31384680e0428b236dec
GC-PASS-100228,textile,2392.4,Erode,generated,Erode Sorting Plant,"11.3930, 77.7831",1b75ac7ee0eb0c0595078a53acab3ac21f8fead7be71753d0a3d33e05588d135
GC-PASS-100229,metal,2137.7,Erode,sorted,Erode Sorting Plant,"11.4294, 77.6085",7124a301861349e3a9d996ace45ec2348264a71ce05d5e462e6bbc386f7be356
GC-PASS-100230,paper,4230.5,Coimbatore,transported,Coimbatore Sorting Plant,"11.4561, 77.1614",3b536be3bcde751431d376e243a3d7a1d8dd5237c8bb0237d35fc7b7fcb4f26c
GC-PASS-100231,plastic,3268.3,Chennai,processed,Chennai Sorting Plant,"11.7331, 77.8980",feb1fb6ea9592b51cbd6a3210dc5343972ec885731cd763cc85197bdf04db182
GC-PASS-100232,metal,4430.7,Chennai,sorted,Chennai Sorting Plant,"11.5278, 77.8126",9fc84335de8b7c8a8274252212fe6d947cac4257e65e6b75110576bae537bf08
GC-PASS-100233,paper,2883.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.6468, 77.8125",74d2ecc42855b96dedffdd4b54b5b6294aba63703c165f96305cebc0c385945e
GC-PASS-100234,plastic,3702.4,Tiruppur,recycled,Tiruppur Sorting Plant,"11.6545, 77.2131",3df61a3da0a53f32270c8df3fe26239e853661871adda2ecc26129a0fed1607a
GC-PASS-100235,metal,170.8,Coimbatore,sorted,Coimbatore Sorting Plant,"11.3461, 77.5346",8fca9d04d462ae9fa8befa1dcee77e89302d6af26504a820bd09c80e14786537
GC-PASS-100236,textile,2668.2,Chennai,transported,Chennai Sorting Plant,"11.8206, 77.1813",b94c0abd8bf16d1b530e072653bdfa7e346f52361cb8e226b5cc5ee7e24efa5d
GC-PASS-100237,paper,310.8,Tiruppur,recycled,Tiruppur Sorting Plant,"11.5413, 77.1244",def974d203b4e12a4fc4395a9d990c96255f1f11fae1b5a51ee9a142d6056b6c
GC-PASS-100238,paper,3156.2,Salem,generated,Salem Sorting Plant,"11.5361, 77.8069",ba2c964ef14c5cf3cd84c85ce115849f1c2241e4f7cd3d5a1f96b1e84f3ad702
GC-PASS-100239,plastic,1715.0,Salem,recycled,Salem Sorting Plant,"11.3624, 77.4760",4569d41f21acfdd94a1f116b11ddede4103c3014a2633f84a6462600481c9388
GC-PASS-100240,battery,2363.2,Coimbatore,processed,Coimbatore Sorting Plant,"11.1145, 77.7077",dc54fbdd1c8a15f70562c9b0d136cf2da9cef0458518a18b9ddcd4e9a4db3b2e
GC-PASS-100241,textile,258.4,Tiruppur,recycled,Tiruppur Sorting Plant,"11.7094, 77.3632",99da816161a194e04438e18ee5582fd69b809b6f4bbd1aab7e8d489203074fd0
GC-PASS-100242,plastic,1988.6,Salem,processed,Salem Sorting Plant,"11.3234, 77.3041",19460e7788ab9cbcb3cee29b4f7b6f65129138e76af71160ebd48b7d3f9ea003
GC-PASS-100243,textile,3942.4,Chennai,processed,Chennai Sorting Plant,"11.5805, 77.1806",a24280684cdd9b379b78fe6490bcc57b34db02820306faeae76550515715b472
GC-PASS-100244,battery,4523.4,Coimbatore,generated,Coimbatore Sorting Plant,"11.8878, 77.7707",51cf53959efeb98ebcd4f86f565014b8926b3e1d804e7eb94fcc114c260f71e6
GC-PASS-100245,paper,1196.8,Salem,recycled,Salem Sorting Plant,"11.8742, 77.6429",36d1fd5841366c89a0565412162fc4115fd98f9a11399f5769e9a420822e5f40
GC-PASS-100246,textile,4161.7,Coimbatore,transported,Coimbatore Sorting Plant,"11.5321, 77.1824",8b9bf8e30962c6a0dbe7730e20970beb6b1f7c4e94379536e4568f3f276c09e9
GC-PASS-100247,metal,231.8,Coimbatore,transported,Coimbatore Sorting Plant,"11.7007, 77.4845",9d45898c5a0292753c5e0f8e81409cd3e5b58329346f4adc4828a0794ac5b9c2
GC-PASS-100248,textile,336.3,Tiruppur,generated,Tiruppur Sorting Plant,"11.4170, 77.6139",ff84ccc2bbf084fa21de2fa6b7e9317c9a82029689ba9ee11e14bc6294f14b39
GC-PASS-100249,metal,2648.9,Chennai,sorted,Chennai Sorting Plant,"11.3466, 77.3737",5089114e075ebdcc85ff89a8b6bda017e3e6f953f0a372eba8b2a95fce12c17b
GC-PASS-100250,metal,3495.3,Chennai,transported,Chennai Sorting Plant,"11.5069, 77.5876",f2546e9c2ff642116313e7e1528d982f07485b9e2b271ca330d68d2c5129535c
GC-PASS-100251,textile,2708.0,Tiruppur,processed,Tiruppur Sorting Plant,"11.2933, 77.2380",fa1211fcd91c4953c72297c19f0400c7c6ce887d3c3021ae3e17a9967a22952e
GC-PASS-100252,metal,2314.3,Chennai,transported,Chennai Sorting Plant,"11.1987, 77.8708",246d0e09797b00a7b2d8a8f68237c2ca0aa6d599edaf593605c5e0f680435d2f
GC-PASS-100253,plastic,269.7,Coimbatore,processed,Coimbatore Sorting Plant,"11.5265, 77.5616",416d1b0f83284610d16774d48a07120867defb8bf90dc849ddd94dc79e981340
GC-PASS-100254,plastic,2776.7,Chennai,sorted,Chennai Sorting Plant,"11.1983, 77.8291",6662f565fade717a47b75da7c3172298eccaaa979010a2738c99eb84feb4baab
GC-PASS-100255,battery,3630.9,Coimbatore,sorted,Coimbatore Sorting Plant,"11.5549, 77.1036",c93b375ef6f0d81a10de3888bed73ca3dd3d7922e2089f29dc799e2b914dd93f
GC-PASS-100256,paper,591.9,Salem,recycled,Salem Sorting Plant,"11.6068, 77.5688",dfcc2d4ab42f00110b0a6030c030f1b46ff20e6743030c82587055f05b57d4f9
GC-PASS-100257,metal,2501.0,Erode,transported,Erode Sorting Plant,"11.3745, 77.6442",b52a00527887dd224f71a33362d7bda43e7221838cd7d1aebe540de088843d6c
GC-PASS-100258,metal,2741.7,Erode,recycled,Erode Sorting Plant,"11.2312, 77.2285",08f322d8ed0c0baaab33589ab9dce7078b1e8f0b1b80252647b06158b782df2b
GC-PASS-100259,battery,4347.4,Salem,generated,Salem Sorting Plant,"11.7714, 77.8738",1ba4c955c17d351843a4288486f39066816ba3701a68d8783b6e353519d2511c
GC-PASS-100260,plastic,1703.3,Erode,generated,Erode Sorting Plant,"11.2716, 77.6289",886e2290264f714f318912eda05c77bcd2bf01fa8199a0fa544f3faa5921b137
GC-PASS-100261,paper,3112.1,Salem,recycled,Salem Sorting Plant,"11.8914, 77.1556",0ea883d8653539d11985894747d967d82b56447ce75b0410220f1d82bee052a5
GC-PASS-100262,metal,2354.1,Coimbatore,sorted,Coimbatore Sorting Plant,"11.3719, 77.7506",9a55affd7fae29accf67accbe2b315639721a10caf8fc6f43818713f3ec399aa
GC-PASS-100263,textile,3730.4,Coimbatore,processed,Coimbatore Sorting Plant,"11.4329, 77.8885",21dfe2b3c90603ac7a884e2109d712f559ce828ad3bd52dc5f278aafda0cdc39
GC-PASS-100264,textile,2562.0,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4117, 77.2690",7cd0a20dd76a6ad91f8a42413462bd84b5feaad4af46b1e4df952b7700d1c229
GC-PASS-100265,plastic,2821.2,Coimbatore,processed,Coimbatore Sorting Plant,"11.5543, 77.7999",44b096588a05591c39669f9796b0db22a5b4405b8e15cebf11d10aa201e7d884
GC-PASS-100266,textile,3910.2,Chennai,sorted,Chennai Sorting Plant,"11.6352, 77.2247",a2c5c5d76262d19f4e0956c1f0a969dea7fd59489bb259e556aea3669b279c36
GC-PASS-100267,metal,1742.3,Salem,recycled,Salem Sorting Plant,"11.6084, 77.1277",9fe6c5858b06b9e8f2cc4131fb1711794232543f4c2cf8dc30b5b8ff27217f21
GC-PASS-100268,paper,910.1,Salem,sorted,Salem Sorting Plant,"11.8491, 77.5826",b75048e834ed851f20a2ddaaf7a709c71251bce93176b54ba73fdc5c9508f35d
GC-PASS-100269,plastic,3866.4,Tiruppur,sorted,Tiruppur Sorting Plant,"11.1885, 77.3752",311b6fc7994fbcf25435d55bc498c30131d62e0d548235239e99afab2d22e928
GC-PASS-100270,metal,419.7,Coimbatore,sorted,Coimbatore Sorting Plant,"11.8437, 77.5799",1367cfd245ca50523b02b12b660cb5ef5b2873b3cf99686c83c3f506d400b48f
GC-PASS-100271,textile,2257.5,Chennai,transported,Chennai Sorting Plant,"11.6043, 77.3428",c94606d120963b8ebac2802fb27237619bf7926622970b7dc55b4a3de2c368db
GC-PASS-100272,paper,171.7,Chennai,generated,Chennai Sorting Plant,"11.8813, 77.8022",9517e492a68839bc01d698e144ac1a6e0e5d13ee39ce6f0cc5c4c8db896840c8
GC-PASS-100273,battery,1299.9,Coimbatore,sorted,Coimbatore Sorting Plant,"11.2453, 77.5833",97a65c635c58e93ef32f7b6d41032d4c7649bf78d7191c4a205b12243086598c
GC-PASS-100274,textile,4724.3,Chennai,recycled,Chennai Sorting Plant,"11.8656, 77.1038",d8b2cb931211946f8a51483d9fcd3fd6ca55f902f5694a59384d0fcfb9f2b8a0
GC-PASS-100275,textile,3483.7,Salem,sorted,Salem Sorting Plant,"11.6806, 77.6069",4586648033685d2cd8b1578c061c6a8f9e71182d1e36c8a00b905b13df2507fd
GC-PASS-100276,paper,3289.8,Chennai,transported,Chennai Sorting Plant,"11.3896, 77.4453",55d38b513072e164115d314cfe3edebb1d0e4d8374ff372a9ba7a2c3a53d1cad
GC-PASS-100277,paper,204.9,Erode,recycled,Erode Sorting Plant,"11.7446, 77.5964",b73eac8a491de3a729e3bf45c1b9fa45aafa7c0b47f2a6c6dc4e9f5a4ac555df
GC-PASS-100278,battery,4824.4,Chennai,generated,Chennai Sorting Plant,"11.8620, 77.6506",c237b0caedf7105874c885e2c2cf7e2549c0e01d16cd2345b855aafc9330e639
GC-PASS-100279,battery,2076.2,Salem,sorted,Salem Sorting Plant,"11.2980, 77.8330",8e58a8ddac1983a2ce1121921d63353b510b892dc616912b4d5d2cba05a184a2
GC-PASS-100280,plastic,3275.8,Salem,sorted,Salem Sorting Plant,"11.6390, 77.7635",2061ea92502f3a591bfb1b94c26e79ff659dc9e1e947ac353d7bc2fc8a77300d
GC-PASS-100281,battery,4842.6,Tiruppur,generated,Tiruppur Sorting Plant,"11.4676, 77.4380",09a15efa88aad55bcc810fc0e410315422a526acbf37cb81552aca5e9c0c65d7
GC-PASS-100282,battery,4231.7,Salem,transported,Salem Sorting Plant,"11.5444, 77.1959",96063ca393b1d2f361501acc73e583cec50f829f03d77dd6e142cd658bb72758
GC-PASS-100283,paper,211.0,Salem,sorted,Salem Sorting Plant,"11.3946, 77.8059",d7a1d38e1b33bc06dda84de52c000a1a65185d3310042234737df0492947825b
GC-PASS-100284,plastic,56.1,Tiruppur,processed,Tiruppur Sorting Plant,"11.2875, 77.2763",cc5355fd144fb4fbf72770f090b92f9e3ab4d97497a98011fd9433fbf0cc05c8
GC-PASS-100285,plastic,1042.6,Tiruppur,processed,Tiruppur Sorting Plant,"11.8998, 77.7869",a00fb142afb4f1af0debc8d40432c1c5f5371dfe42db64dcae1f0702f3d3bbed
GC-PASS-100286,textile,1381.5,Chennai,recycled,Chennai Sorting Plant,"11.3768, 77.5167",c7777cafaf8ef44a53158ea36c1d74ac4e11b3d09cbead50e12f95cb4bffce34
GC-PASS-100287,textile,408.6,Coimbatore,transported,Coimbatore Sorting Plant,"11.6420, 77.1728",6c8fa5892e30d44545895966944401b9b10e2be272e6b2302fbcee9b05bb3cc1
GC-PASS-100288,plastic,4765.6,Tiruppur,transported,Tiruppur Sorting Plant,"11.1213, 77.4762",7a9ff996094a3e14755235ca1162ed5e148c8c9019957ed6329c6b84e66cf357
GC-PASS-100289,plastic,1248.1,Tiruppur,processed,Tiruppur Sorting Plant,"11.8827, 77.3720",4e5f521c54ebbfa28a0e9bb7f537e2106858ab533046fe492b1faf169ca142fe
GC-PASS-100290,metal,3890.2,Coimbatore,processed,Coimbatore Sorting Plant,"11.1001, 77.7368",75f970f1cc8f4cf0d68c240cb084d76777865590274f7b0bd618fbecb5650890
GC-PASS-100291,plastic,4418.5,Tiruppur,recycled,Tiruppur Sorting Plant,"11.7259, 77.8833",dc30f7025d997f554804c8d311624e1ab088ae147a518a2102527ca46a72ca79
GC-PASS-100292,metal,4888.5,Coimbatore,sorted,Coimbatore Sorting Plant,"11.5238, 77.4041",ab40bb8c63384bf1cdb182dbab45dc9d007b1467ddec21734614cbddd0f0cbbe
GC-PASS-100293,metal,879.0,Tiruppur,transported,Tiruppur Sorting Plant,"11.1316, 77.7082",0933b6179b86293042eeabebac8f4b87247d4e891fee5ade6cc2fd270cb0674c
