date,material,industry,quantity,price,month,season,demand_index
2024-03-04,glass,electronics,956.56,19.9,3,winter,6.17
2024-03-04,textile,packaging,4494.46,17.24,3,winter,6.83
2024-03-04,plastic,textiles,2857.53,25.89,3,winter,6.44
2024-03-04,plastic,packaging,2618.87,27.89,3,winter,6.7
2024-03-04,organic,electronics,3653.26,5.66,3,winter,6.7
2024-03-05,glass,textiles,1970.57,19.09,3,winter,7.19
2024-03-05,textile,construction,2764.26,16.3,3,winter,6.43
2024-03-05,paper,agriculture,2481.0,12.4,3,winter,7.45
2024-03-06,textile,packaging,675.96,17.04,3,winter,6.15
2024-03-06,metal,packaging,3773.09,110.9,3,winter,6.55
2024-03-06,paper,packaging,2799.54,13.41,3,winter,6.11
2024-03-06,battery,agriculture,1787.81,164.67,3,winter,6.47
2024-03-06,textile,automotive,1060.76,16.16,3,winter,6.72
2024-03-06,glass,construction,551.74,18.6,3,winter,7.5
2024-03-06,glass,agriculture,3391.39,19.85,3,winter,5.75
2024-03-06,glass,construction,1656.04,20.29,3,winter,6.18
2024-03-07,metal,electronics,1445.34,123.53,3,winter,6.11
2024-03-07,textile,textiles,1959.5,17.42,3,winter,6.04
2024-03-07,battery,electronics,3519.91,163.91,3,winter,6.61
2024-03-07,organic,construction,757.03,5.4,3,winter,5.96
2024-03-07,plastic,automotive,3005.0,27.94,3,winter,6.53
2024-03-08,plastic,construction,4609.33,26.43,3,winter,6.62
2024-03-08,paper,textiles,2246.81,13.92,3,winter,6.51
2024-03-08,paper,packaging,3505.12,13.74,3,winter,6.75
2024-03-08,battery,electronics,1735.54,159.9,3,winter,6.08
2024-03-08,glass,construction,2799.52,19.91,3,winter,6.76
2024-03-08,organic,agriculture,1930.57,4.86,3,winter,6.72
2024-03-08,textile,electronics,1006.73,16.58,3,winter,6.66
2024-03-08,battery,agriculture,2538.57,171.47,3,winter,6.23
2024-03-08,battery,agriculture,2183.29,170.99,3,winter,6.44
2024-03-09,plastic,electronics,3629.54,28.58,3,winter,6.19
2024-03-09,metal,construction,2716.78,127.17,3,winter,5.93
2024-03-09,organic,textiles,2344.16,5.54,3,winter,6.74
2024-03-09,plastic,construction,590.3,26.43,3,winter,6.69
2024-03-09,battery,agriculture,600.13,167.88,3,winter,6.21
2024-03-09,glass,agriculture,3164.29,19.37,3,winter,8.22
2024-03-10,paper,textiles,3188.99,12.91,3,winter,6.54
2024-03-10,plastic,textiles,2499.73,29.21,3,winter,6.27
2024-03-10,plastic,automotive,3452.32,28.99,3,winter,6.75
2024-03-10,plastic,construction,2339.57,28.96,3,winter,6.24
2024-03-10,glass,electronics,2242.76,17.5,3,winter,7.21
2024-03-10,battery,packaging,3178.4,161.13,3,winter,6.74
2024-03-10,battery,construction,4567.89,170.85,3,winter,7.08
2024-03-10,textile,packaging,4548.84,15.78,3,winter,7.66
2024-03-11,organic,packaging,2471.1,5.13,3,winter,5.7
2024-03-11,glass,packaging,1062.56,20.0,3,winter,6.53
2024-03-11,organic,textiles,2996.79,5.62,3,winter,6.79
2024-03-11,paper,textiles,4828.92,14.83,3,winter,7.22
2024-03-11,plastic,construction,2955.63,26.68,3,winter,6.19
2024-03-11,plastic,electronics,2814.72,29.19,3,winter,6.86
2024-03-11,organic,construction,3620.51,5.71,3,winter,5.96
2024-03-12,battery,packaging,1957.91,159.84,3,winter,6.73
2024-03-12,battery,construction,3218.78,146.74,3,winter,7.0
2024-03-12,textile,automotive,4774.29,17.57,3,winter,5.84
2024-03-12,textile,textiles,1347.26,15.78,3,winter,6.54
2024-03-12,battery,electronics,2743.64,166.72,3,winter,5.98
2024-03-12,organic,construction,1375.01,5.45,3,winter,6.24
2024-03-13,paper,automotive,1242.61,12.76,3,winter,7.53
2024-03-13,glass,construction,4098.73,20.57,3,winter,6.46
2024-03-13,glass,electronics,3782.79,19.33,3,winter,6.04
2024-03-13,plastic,packaging,4683.49,29.59,3,winter,7.28
2024-03-14,glass,automotive,1209.68,18.99,3,winter,6.28
2024-03-14,plastic,agriculture,2121.77,25.71,3,winter,6.77
2024-03-14,battery,packaging,4120.44,172.03,3,winter,6.99
2024-03-14,battery,electronics,810.18,153.61,3,winter,6.62
2024-03-14,organic,textiles,677.13,5.65,3,winter,6.99
2024-03-14,paper,textiles,979.66,12.89,3,winter,6.95
2024-03-14,glass,agriculture,4143.12,19.69,3,winter,6.87
2024-03-14,glass,packaging,2442.66,18.61,3,winter,6.85
2024-03-15,textile,agriculture,1117.85,16.4,3,winter,6.83
2024-03-15,metal,electronics,1158.85,118.59,3,winter,6.04
2024-03-15,metal,automotive,750.08,120.22,3,winter,6.48
2024-03-15,textile,agriculture,2761.39,15.06,3,winter,7.03
2024-03-15,textile,packaging,2595.65,17.13,3,winter,6.64
2024-03-15,battery,packaging,1217.49,171.17,3,winter,7.49
2024-03-15,organic,electronics,2774.39,5.67,3,winter,6.51
2024-03-15,glass,textiles,1693.66,20.8,3,winter,7.2
2024-03-15,textile,packaging,2015.87,17.1,3,winter,6.56
2024-03-16,plastic,agriculture,3748.92,27.98,3,winter,7.12
2024-03-16,organic,electronics,2365.32,4.92,3,winter,6.13
2024-03-16,textile,textiles,2095.64,15.45,3,winter,7.25
2024-03-16,paper,agriculture,3047.97,14.66,3,winter,7.31
2024-03-17,paper,automotive,1087.74,13.88,3,winter,6.93
2024-03-17,textile,agriculture,3301.32,16.83,3,winter,5.71
2024-03-17,glass,textiles,2364.39,17.56,3,winter,6.3
2024-03-17,metal,packaging,3918.63,127.16,3,winter,6.77
2024-03-17,organic,textiles,3790.72,5.34,3,winter,6.64
2024-03-17,paper,construction,3651.45,13.46,3,winter,7.58
2024-03-17,organic,agriculture,1916.6,5.79,3,winter,6.14
2024-03-17,paper,textiles,4239.24,13.09,3,winter,6.24
2024-03-17,organic,automotive,4872.32,5.64,3,winter,6.97
2024-03-18,organic,textiles,3781.25,5.42,3,winter,7.56
2024-03-18,glass,construction,3738.45,19.85,3,winter,6.48
2024-03-18,metal,agriculture,1947.12,120.77,3,winter,6.22
2024-03-18,metal,automotive,961.41,116.61,3,winter,6.78
2024-03-18,metal,automotive,4866.16,112.65,3,winter,6.49
2024-03-18,textile,agriculture,3521.53,16.5,3,winter,5.87
2024-03-18,battery,textiles,1935.81,174.04,3,winter,6.25
2024-03-18,battery,agriculture,1921.2,161.14,3,winter,6.74
2024-03-19,glass,agriculture,1001.79,20.33,3,winter,6.4
2024-03-19,metal,packaging,4172.36,118.81,3,winter,6.51
2024-03-19,metal,construction,544.6,119.83,3,winter,7.42
2024-03-19,battery,automotive,2251.27,164.38,3,winter,6.97
2024-03-19,plastic,packaging,4486.65,28.42,3,winter,7.1
2024-03-19,metal,agriculture,4503.62,123.96,3,winter,6.74
2024-03-20,battery,automotive,2068.71,161.99,3,winter,6.78
2024-03-20,textile,textiles,4236.01,16.18,3,winter,6.84
2024-03-20,metal,electronics,4591.67,107.48,3,winter,6.52
2024-03-20,plastic,textiles,637.06,29.19,3,winter,7.03
2024-03-20,organic,construction,2363.59,5.23,3,winter,7.13
2024-03-20,battery,agriculture,3150.62,171.87,3,winter,7.12
2024-03-20,metal,automotive,3285.15,121.81,3,winter,6.39
2024-03-20,paper,agriculture,3729.92,13.76,3,winter,6.93
2024-03-20,textile,agriculture,4968.34,16.57,3,winter,6.29
2024-03-20,plastic,packaging,3109.04,26.95,3,winter,6.26
2024-03-20,organic,agriculture,2422.72,5.56,3,winter,6.47
2024-03-21,organic,automotive,4456.58,5.68,3,winter,6.63
2024-03-21,glass,electronics,4643.1,21.82,3,winter,6.56
2024-03-21,paper,electronics,3251.44,13.22,3,winter,6.16
2024-03-21,paper,automotive,1512.04,14.12,3,winter,6.84
2024-03-21,metal,electronics,4752.0,118.43,3,winter,6.49
2024-03-21,organic,packaging,2563.47,5.64,3,winter,6.41
2024-03-21,organic,packaging,556.68,5.43,3,winter,6.39
2024-03-21,paper,textiles,3126.25,12.6,3,winter,7.3
2024-03-21,plastic,construction,2137.22,26.69,3,winter,5.74
2024-03-22,textile,electronics,850.1,15.59,3,winter,6.35
2024-03-22,battery,automotive,2374.86,168.35,3,winter,6.21
2024-03-22,metal,packaging,1006.5,114.7,3,winter,7.11
2024-03-22,plastic,construction,1756.15,28.59,3,winter,6.85
2024-03-22,paper,construction,4666.22,12.54,3,winter,7.47
2024-03-22,plastic,automotive,3875.15,26.05,3,winter,6.58
2024-03-23,battery,construction,2619.62,163.55,3,winter,6.95
2024-03-23,metal,textiles,4006.49,113.91,3,winter,6.91
2024-03-23,paper,packaging,1742.84,12.28,3,winter,6.34
2024-03-23,plastic,agriculture,3238.5,26.88,3,winter,6.33
2024-03-23,organic,electronics,1493.17,5.75,3,winter,6.45
2024-03-23,battery,automotive,1108.89,174.7,3,winter,6.89
2024-03-23,plastic,textiles,4793.98,29.32,3,winter,6.96
2024-03-23,textile,construction,3195.95,17.57,3,winter,6.27
2024-03-23,glass,construction,4905.09,20.96,3,winter,6.33
2024-03-24,metal,construction,3434.55,116.19,3,winter,5.87
2024-03-24,paper,construction,3768.02,13.22,3,winter,6.4
2024-03-24,plastic,electronics,2269.61,28.37,3,winter,6.3
2024-03-24,metal,agriculture,1260.51,133.58,3,winter,6.26
2024-03-24,plastic,automotive,4632.96,27.95,3,winter,7.11
2024-03-24,battery,agriculture,3916.82,164.54,3,winter,6.92
2024-03-24,metal,electronics,1630.36,116.51,3,winter,6.48
2024-03-25,glass,agriculture,2916.86,20.09,3,winter,7.06
2024-03-25,glass,construction,2902.33,18.78,3,winter,6.98
2024-03-25,paper,agriculture,4947.88,13.18,3,winter,6.84
2024-03-25,metal,automotive,4738.57,127.99,3,winter,6.74
2024-03-25,paper,automotive,2750.42,13.16,3,winter,6.65
2024-03-25,paper,textiles,1169.1,12.51,3,winter,6.66
2024-03-26,paper,automotive,4259.34,12.87,3,winter,7.32
2024-03-26,paper,electronics,503.55,13.62,3,winter,6.8
2024-03-26,metal,construction,1038.93,122.2,3,winter,7.14
2024-03-26,textile,automotive,1439.36,15.85,3,winter,6.67
2024-03-26,paper,agriculture,1389.56,13.65,3,winter,7.06
2024-03-27,plastic,construction,3560.96,26.25,3,winter,6.08
2024-03-27,glass,electronics,803.76,19.62,3,winter,5.95
2024-03-27,organic,textiles,3764.37,5.66,3,winter,6.19
2024-03-27,paper,textiles,955.69,13.21,3,winter,7.23
2024-03-27,glass,textiles,3279.79,20.12,3,winter,6.97
2024-03-27,battery,agriculture,1304.48,167.02,3,winter,6.33
2024-03-27,glass,textiles,879.22,20.34,3,winter,7.12
2024-03-28,battery,textiles,1934.13,165.85,3,winter,7.08
2024-03-28,organic,electronics,3591.17,5.63,3,winter,5.81
2024-03-28,plastic,construction,1546.56,25.64,3,winter,7.52
2024-03-28,organic,agriculture,2822.98,5.42,3,winter,6.92
2024-03-28,plastic,agriculture,3013.11,26.53,3,winter,6.36
2024-03-28,battery,electronics,4334.72,159.71,3,winter,6.98
2024-03-28,textile,construction,4235.99,17.73,3,winter,6.19
2024-03-28,metal,textiles,3246.16,125.99,3,winter,7.24
2024-03-28,textile,packaging,573.7,16.7,3,winter,7.27
2024-03-28,plastic,agriculture,4829.84,27.15,3,winter,6.93
2024-03-28,plastic,packaging,1925.37,27.44,3,winter,6.15
2024-03-28,paper,textiles,974.27,12.9,3,winter,7.41
2024-03-28,glass,textiles,1080.7,19.51,3,winter,6.4
2024-03-29,metal,electronics,4962.98,115.07,3,winter,6.99
2024-03-29,metal,agriculture,2063.86,125.23,3,winter,5.77
2024-03-29,organic,electronics,694.77,5.47,3,winter,6.66
2024-03-29,glass,automotive,907.17,19.26,3,winter,6.53
2024-03-29,paper,textiles,3312.63,13.78,3,winter,6.41
2024-03-29,paper,automotive,4377.35,12.92,3,winter,6.32
2024-03-29,metal,packaging,3175.49,110.86,3,winter,6.28
2024-03-29,glass,textiles,4720.07,20.04,3,winter,6.81
2024-03-30,glass,agriculture,1059.56,20.3,3,winter,6.29
2024-03-30,glass,construction,3343.81,18.83,3,winter,6.78
2024-03-30,paper,textiles,727.52,12.33,3,winter,7.12
2024-03-30,paper,agriculture,1643.66,13.16,3,winter,7.35
2024-03-30,plastic,textiles,2598.49,27.87,3,winter,6.63
2024-03-30,textile,electronics,4330.6,15.84,3,winter,6.49
2024-03-30,plastic,construction,1315.17,26.29,3,winter,6.97
2024-03-30,battery,agriculture,2381.59,180.8,3,winter,7.61
2024-03-31,battery,agriculture,3480.97,155.58,3,winter,6.05
2024-03-31,textile,electronics,1736.31,17.76,3,winter,6.63
2024-03-31,metal,textiles,4312.72,123.68,3,winter,7.03
2024-03-31,paper,automotive,4902.86,12.77,3,winter,7.54
2024-03-31,battery,textiles,2672.65,171.89,3,winter,6.46
2024-03-31,textile,packaging,2363.0,17.0,3,winter,5.73
2024-03-31,battery,packaging,1928.25,171.47,3,winter,7.12
2024-03-31,battery,automotive,1467.98,146.85,3,winter,6.44
2024-04-01,glass,construction,4442.47,18.65,4,spring,6.27
2024-04-01,plastic,packaging,3763.13,25.65,4,spring,5.86
2024-04-01,paper,electronics,3251.17,12.09,4,spring,6.03
2024-04-01,plastic,packaging,4232.23,22.74,4,spring,6.74
2024-04-01,plastic,textiles,2258.4,24.39,4,spring,6.15
2024-04-01,paper,construction,3888.68,11.04,4,spring,6.04
2024-04-02,textile,textiles,1117.48,15.5,4,spring,6.05
2024-04-02,textile,automotive,4282.04,15.85,4,spring,6.36
2024-04-02,metal,agriculture,1365.3,105.51,4,spring,6.22
2024-04-02,metal,automotive,2907.07,105.14,4,spring,6.32
2024-04-02,battery,textiles,3846.91,143.98,4,spring,5.59
2024-04-02,plastic,construction,3360.3,25.82,4,spring,6.63
2024-04-02,textile,agriculture,902.75,15.21,4,spring,6.21
2024-04-03,battery,construction,4989.85,153.37,4,spring,6.17
2024-04-03,plastic,automotive,854.81,26.11,4,spring,5.93
2024-04-03,plastic,agriculture,2866.05,24.6,4,spring,6.87
2024-04-04,metal,automotive,4769.92,114.15,4,spring,6.46
2024-04-04,battery,textiles,552.66,152.95,4,spring,6.42
2024-04-04,paper,electronics,576.47,11.74,4,spring,5.88
2024-04-04,glass,textiles,3677.18,18.69,4,spring,6.56
2024-04-04,plastic,packaging,1804.63,26.5,4,spring,5.86
2024-04-04,textile,packaging,1533.66,14.51,4,spring,5.84
2024-04-04,paper,agriculture,2885.37,12.38,4,spring,6.93
2024-04-04,paper,electronics,3071.14,12.47,4,spring,6.19
2024-04-04,battery,agriculture,3438.47,163.53,4,spring,6.51
2024-04-05,paper,construction,1126.99,12.52,4,spring,7.65
2024-04-05,textile,construction,2493.68,16.0,4,spring,6.8
2024-04-05,glass,electronics,3265.89,18.35,4,spring,6.88
2024-04-05,plastic,agriculture,2695.34,24.56,4,spring,6.38
2024-04-05,organic,electronics,4115.83,4.9,4,spring,6.98
2024-04-05,textile,textiles,2807.88,15.73,4,spring,7.16
2024-04-05,organic,packaging,2546.43,4.93,4,spring,5.89
2024-04-05,paper,textiles,1127.38,12.63,4,spring,6.21
2024-04-06,organic,textiles,4849.8,5.32,4,spring,5.63
2024-04-06,plastic,packaging,2086.69,25.9,4,spring,7.25
2024-04-06,glass,automotive,4450.93,16.71,4,spring,6.81
2024-04-06,metal,electronics,1868.8,113.99,4,spring,6.9
2024-04-06,plastic,construction,2877.23,25.64,4,spring,6.58
2024-04-06,metal,textiles,4092.55,105.58,4,spring,5.44
2024-04-06,organic,textiles,4944.72,5.1,4,spring,7.26
2024-04-07,battery,agriculture,3871.78,157.08,4,spring,6.17
2024-04-07,plastic,construction,3302.15,24.49,4,spring,6.01
2024-04-07,glass,automotive,3733.72,17.44,4,spring,6.22
2024-04-07,textile,construction,674.21,14.51,4,spring,5.83
2024-04-07,battery,automotive,699.56,158.23,4,spring,5.93
2024-04-07,battery,automotive,1658.04,145.47,4,spring,5.73
2024-04-07,glass,construction,1481.78,17.95,4,spring,6.88
2024-04-08,paper,packaging,1625.07,12.63,4,spring,6.63
2024-04-08,glass,automotive,3129.59,16.53,4,spring,6.87
2024-04-08,glass,automotive,1236.31,18.58,4,spring,7.01
2024-04-08,paper,automotive,2991.66,11.79,4,spring,6.64
2024-04-08,paper,agriculture,3066.02,11.4,4,spring,5.81
2024-04-09,glass,textiles,3455.25,19.27,4,spring,6.36
2024-04-09,metal,automotive,1721.44,102.66,4,spring,5.97
2024-04-09,paper,textiles,2968.06,12.14,4,spring,6.1
2024-04-09,glass,automotive,4114.27,17.65,4,spring,6.01
2024-04-09,paper,automotive,4442.08,11.93,4,spring,6.39
2024-04-09,metal,construction,1296.11,116.43,4,spring,7.44
2024-04-09,glass,agriculture,4215.04,19.51,4,spring,6.1
2024-04-10,organic,agriculture,2877.31,5.14,4,spring,6.59
2024-04-10,glass,packaging,2138.12,17.94,4,spring,6.79
2024-04-10,textile,automotive,2766.07,14.8,4,spring,7.2
2024-04-10,metal,construction,4542.07,114.68,4,spring,7.27
2024-04-10,battery,packaging,646.03,144.27,4,spring,5.99
2024-04-11,plastic,agriculture,624.33,24.4,4,spring,6.78
2024-04-11,plastic,textiles,4659.15,24.55,4,spring,7.29
2024-04-11,glass,packaging,4593.04,18.71,4,spring,6.24
2024-04-11,metal,construction,2553.09,116.41,4,spring,6.36
2024-04-11,plastic,automotive,4450.3,25.73,4,spring,6.04
2024-04-11,plastic,electronics,2662.28,24.67,4,spring,6.32
2024-04-12,plastic,automotive,3881.85,25.29,4,spring,6.21
2024-04-12,paper,agriculture,701.48,11.79,4,spring,6.54
2024-04-12,paper,agriculture,1174.35,12.01,4,spring,6.86
2024-04-12,paper,agriculture,1325.46,12.28,4,spring,7.21
2024-04-12,organic,packaging,1034.67,5.29,4,spring,7.21
2024-04-12,plastic,packaging,3604.02,24.87,4,spring,6.44
2024-04-13,battery,construction,2361.33,157.42,4,spring,6.71
2024-04-13,organic,agriculture,3394.3,4.94,4,spring,7.0
2024-04-13,textile,automotive,3438.09,15.94,4,spring,7.18
2024-04-13,metal,electronics,1174.87,105.32,4,spring,6.33
2024-04-13,textile,packaging,1781.15,14.42,4,spring,6.69
2024-04-13,paper,textiles,3200.12,12.7,4,spring,6.3
2024-04-13,textile,packaging,3556.92,13.25,4,spring,6.22
2024-04-13,paper,automotive,3294.0,11.35,4,spring,6.39
2024-04-13,plastic,agriculture,3837.47,24.73,4,spring,7.38
2024-04-14,glass,agriculture,587.39,19.4,4,spring,6.54
2024-04-14,battery,automotive,561.52,151.64,4,spring,6.29
2024-04-14,glass,packaging,3093.92,17.57,4,spring,6.81
2024-04-14,battery,electronics,4488.18,142.99,4,spring,6.73
2024-04-14,plastic,automotive,838.05,26.45,4,spring,6.59
2024-04-14,textile,textiles,2701.52,14.71,4,spring,6.26
2024-04-14,metal,packaging,2121.45,112.36,4,spring,7.13
2024-04-14,paper,electronics,4380.82,11.04,4,spring,7.19
2024-04-14,metal,packaging,4466.69,118.91,4,spring,6.22
2024-04-15,paper,packaging,3793.43,11.72,4,spring,5.99
2024-04-15,paper,packaging,725.29,12.49,4,spring,6.0
2024-04-15,battery,automotive,4772.84,137.22,4,spring,6.5
2024-04-15,metal,electronics,1286.52,112.04,4,spring,6.82
2024-04-15,plastic,construction,1535.39,25.87,4,spring,5.69
2024-04-15,glass,construction,4542.6,17.1,4,spring,6.64
2024-04-15,metal,packaging,3025.42,106.6,4,spring,5.78
2024-04-15,metal,packaging,4987.42,106.06,4,spring,7.01
2024-04-16,paper,agriculture,4920.62,12.18,4,spring,7.6
2024-04-16,glass,agriculture,2900.8,18.64,4,spring,7.02
2024-04-16,glass,automotive,3964.97,18.05,4,spring,7.09
2024-04-16,textile,construction,3833.64,16.24,4,spring,7.02
2024-04-16,paper,automotive,1913.2,11.1,4,spring,6.53
2024-04-16,textile,construction,1914.95,16.2,4,spring,6.81
2024-04-16,organic,automotive,1285.1,5.11,4,spring,5.79
2024-04-16,paper,textiles,4128.11,12.5,4,spring,6.95
2024-04-16,organic,construction,3341.25,4.9,4,spring,5.76
2024-04-17,paper,electronics,4044.6,11.73,4,spring,6.24
2024-04-17,glass,automotive,1358.64,16.54,4,spring,6.71
2024-04-17,glass,textiles,554.51,17.07,4,spring,5.72
2024-04-17,textile,agriculture,1262.26,15.59,4,spring,6.13
2024-04-17,glass,automotive,3312.82,17.22,4,spring,6.49
2024-04-18,battery,textiles,3402.06,142.42,4,spring,6.0
2024-04-18,textile,textiles,4910.49,16.97,4,spring,5.63
2024-04-18,organic,construction,1750.52,5.66,4,spring,6.57
2024-04-18,glass,textiles,4804.49,19.29,4,spring,5.89
2024-04-18,glass,construction,4060.34,18.27,4,spring,6.39
2024-04-18,glass,automotive,4080.86,17.85,4,spring,6.59
2024-04-18,glass,textiles,4029.26,17.29,4,spring,6.62
2024-04-18,plastic,agriculture,3553.81,22.84,4,spring,6.72
2024-04-18,organic,automotive,1903.93,5.32,4,spring,4.84
2024-04-18,organic,packaging,3641.34,4.76,4,spring,6.4
2024-04-19,textile,packaging,1296.69,15.23,4,spring,6.92
2024-04-19,glass,agriculture,3380.01,16.98,4,spring,6.9
2024-04-19,battery,packaging,755.24,146.21,4,spring,6.6
2024-04-19,plastic,textiles,2200.97,24.97,4,spring,6.73
2024-04-19,metal,agriculture,1154.88,119.22,4,spring,6.47
2024-04-19,battery,textiles,3696.5,142.67,4,spring,7.35
2024-04-19,textile,construction,4158.83,15.54,4,spring,6.88
2024-04-19,metal,textiles,1978.07,108.95,4,spring,6.09
2024-04-19,metal,packaging,1292.13,109.85,4,spring,6.62
2024-04-19,textile,textiles,1136.19,15.36,4,spring,7.38
2024-04-19,glass,packaging,2460.8,17.51,4,spring,5.87
2024-04-19,plastic,agriculture,2007.72,25.63,4,spring,6.74
2024-04-20,plastic,electronics,2858.17,26.4,4,spring,6.66
2024-04-20,plastic,agriculture,3044.49,24.64,4,spring,7.23
2024-04-20,plastic,automotive,2700.66,25.34,4,spring,7.07
2024-04-20,paper,electronics,4136.5,11.21,4,spring,6.47
2024-04-20,battery,construction,861.99,146.44,4,spring,6.21
2024-04-20,glass,construction,1682.14,18.7,4,spring,6.7
2024-04-21,metal,agriculture,661.21,108.54,4,spring,5.8
2024-04-21,organic,construction,1431.84,5.0,4,spring,6.9
2024-04-21,metal,construction,1359.98,105.8,4,spring,6.98
2024-04-21,battery,automotive,3345.78,151.62,4,spring,6.03
2024-04-21,paper,construction,4439.33,12.19,4,spring,6.52
2024-04-22,paper,automotive,4447.42,12.04,4,spring,5.22
2024-04-22,glass,automotive,2061.46,18.59,4,spring,6.58
2024-04-22,plastic,agriculture,2423.4,24.79,4,spring,6.72
2024-04-22,battery,automotive,1078.7,148.59,4,spring,7.04
2024-04-22,glass,construction,3352.05,18.7,4,spring,6.58
2024-04-22,plastic,agriculture,3366.24,25.55,4,spring,5.81
2024-04-22,metal,textiles,4508.83,109.49,4,spring,6.44
2024-04-22,glass,agriculture,4362.8,17.91,4,spring,7.08
2024-04-22,glass,packaging,1014.97,18.91,4,spring,6.19
2024-04-22,textile,textiles,4163.3,15.41,4,spring,6.61
