city,population,waste_generation,industry_count,land_price,transport_score,recyclers_count,roi_prediction
Chennai,3116154.0,1842.8,207,26812.7,7.3,13,212.05
Erode,1257059.0,13060.4,1109,5305.1,5.5,10,1971.01
Salem,5803148.6,943.3,469,32534.7,7.0,12,118.45
Coimbatore,2607533.7,12091.5,993,8550.2,3.4,6,3038.57
Erode,4874431.2,12665.0,932,29540.5,9.8,5,3813.2
Chennai,3183605.6,9787.7,745,10077.2,7.5,14,1054.43
Coimbatore,4893985.9,9446.8,679,31352.5,3.2,12,1182.21
Salem,2773955.4,4491.6,1073,24367.3,2.3,7,971.99
Coimbatore,3510842.2,2547.6,869,37422.5,7.5,9,428.86
Salem,3518349.8,1720.7,1037,35669.7,7.4,6,439.9
Tiruppur,970172.2,12622.2,409,12613.4,7.7,13,1459.68
Salem,1264192.9,5531.5,156,38236.6,3.8,4,2062.42
Coimbatore,7189041.1,6620.5,196,18224.5,9.4,3,3315.63
Erode,1370170.1,825.9,948,41997.4,8.6,7,182.83
Coimbatore,1543368.9,3962.6,254,30654.6,9.7,12,495.16
Chennai,7630795.3,10597.6,552,22442.5,6.7,5,3186.04
Coimbatore,1286060.5,7578.8,890,23517.2,4.9,2,5713.68
Chennai,3273599.4,974.9,1056,19909.7,8.4,2,778.73
Tiruppur,5430151.1,7189.8,971,29851.7,8.2,7,1550.09
Erode,769540.1,6042.1,795,30020.5,7.6,12,759.11
Salem,891489.7,10296.5,841,10566.3,9.0,12,1294.93
Chennai,3258394.9,1059.8,137,35626.7,5.9,5,310.54
Coimbatore,610200.4,5810.6,887,42800.4,1.3,3,2907.83
Tiruppur,7295494.1,4146.8,560,21956.1,9.7,12,522.18
Coimbatore,5581567.0,4815.6,1199,13491.9,3.0,12,610.56
Coimbatore,6928471.7,8715.3,194,36707.7,2.1,6,2171.03
Erode,3063527.8,11137.6,538,16968.1,4.3,11,1521.95
Erode,5348440.6,14618.1,642,31049.9,5.9,8,2743.74
Tiruppur,5046099.2,4508.9,1088,19114.2,3.7,3,2282.34
Erode,2211765.2,3849.7,431,22356.2,1.5,12,481.53
Coimbatore,4866565.7,14855.1,650,35763.2,9.9,2,11155.42
Chennai,7720762.6,1319.0,252,10814.2,7.5,7,286.91
Coimbatore,7220563.3,12738.5,526,26866.8,2.3,5,3822.94
Salem,3411242.8,10177.1,510,36824.0,9.5,6,2546.06
Salem,4541097.6,1097.3,705,4674.7,2.3,5,343.05
Salem,5231913.4,6825.6,965,14982.4,7.8,13,794.8
Coimbatore,5597152.5,1328.3,617,34716.7,5.9,14,143.25
Erode,3939484.6,8500.9,1136,22697.3,9.1,12,1070.95
Tiruppur,1527493.0,14925.7,69,38712.8,3.2,6,3721.53
Tiruppur,1976942.8,14281.2,579,19487.0,9.6,14,1533.87
Tiruppur,2143381.1,6992.7,293,27523.1,1.7,6,1744.84
Coimbatore,7858833.8,3013.6,902,33481.3,4.2,1,4558.31
Chennai,3464044.4,14302.9,949,34564.3,2.5,8,2686.08
Salem,2355052.4,9681.1,1082,35598.0,9.6,2,7296.2
Erode,4241717.5,379.1,93,35730.1,4.4,12,43.49
Coimbatore,6535648.4,881.6,189,15831.8,8.6,8,167.49
Chennai,2403658.1,3838.0,368,22678.3,7.0,10,577.27
Salem,2666637.0,6088.0,686,43058.4,5.5,9,1014.84
Erode,4111620.1,9604.6,423,34433.4,9.3,1,14412.71
Chennai,2566609.5,9406.2,704,12793.1,6.1,11,1288.67
Coimbatore,5424733.1,3757.9,1101,39726.3,9.8,7,814.53
Coimbatore,6798621.2,11326.2,373,31220.6,3.0,4,4243.7
Erode,5893699.2,8537.2,680,24218.0,7.8,3,4284.26
Erode,3147877.9,13432.6,346,38371.5,4.6,14,1437.35
Salem,6673706.2,13355.5,773,10801.2,6.3,9,2234.57
Chennai,4953518.6,685.6,494,4967.3,9.5,5,220.19
Tiruppur,3570590.5,12201.0,59,4048.6,7.5,13,1409.67
Coimbatore,6685908.9,7831.8,452,25181.1,3.5,7,1679.27
Erode,781783.2,2092.4,700,2000.5,4.7,6,536.88
Erode,5923462.1,3168.3,1128,15069.5,3.1,3,1615.29
Salem,7751341.2,3519.5,439,33901.5,8.6,7,755.09
Coimbatore,2771981.8,5014.4,556,12871.0,3.4,9,840.38
Chennai,7996579.4,6205.1,523,34786.8,5.9,8,1163.87
Tiruppur,3355172.6,6334.2,957,32500.8,2.5,14,681.48
Tiruppur,2516350.6,9500.8,745,13409.0,6.4,4,3580.34
Tiruppur,1474560.3,8489.4,772,24095.7,5.6,4,3195.64
Tiruppur,7496936.5,12447.1,123,9748.4,1.9,6,3111.67
Tiruppur,1415228.7,2051.9,528,39052.7,3.5,11,278.6
Tiruppur,1964304.5,5311.1,281,30601.3,2.4,1,7941.94
Tiruppur,5952925.7,8518.7,202,25620.3,3.8,10,1276.03
Salem,6396542.4,11069.8,388,3083.3,8.6,8,2083.4
Coimbatore,5119339.4,12680.5,778,12103.9,7.3,3,6366.69
Tiruppur,4507179.1,8202.9,212,15279.9,5.3,8,1539.2
Erode,7711350.0,10773.3,678,19051.8,2.2,10,1619.73
Tiruppur,1679549.1,4784.9,1194,15611.6,8.3,9,810.52
Erode,1031686.8,4830.4,394,26585.1,8.5,3,2420.51
Chennai,591175.8,10175.5,1167,10037.3,1.2,5,3072.8
Chennai,1935707.6,6292.5,921,16364.1,7.6,14,680.34
Erode,1012649.0,11799.6,69,20609.0,7.2,5,3538.05
Chennai,924392.4,5734.0,471,44228.1,8.1,7,1226.84
Chennai,6389516.1,9096.3,423,13947.7,3.5,10,1367.11
Tiruppur,7852765.6,1199.0,221,9712.7,9.7,5,367.06
Salem,3527007.5,11120.7,444,10790.9,5.7,7,2389.11
Chennai,5041120.0,7848.5,227,29120.1,5.9,6,1959.67
Coimbatore,5027279.0,1339.3,688,41797.5,1.6,9,222.2
Salem,4992834.4,9430.0,386,25795.3,6.8,6,2359.29
Chennai,3299448.6,8542.2,92,32385.1,6.5,9,1420.04
Chennai,2533221.9,9045.5,432,9485.5,2.1,9,1511.07
Coimbatore,5091936.1,3353.7,966,39968.7,2.8,6,842.84
Salem,5758547.0,10265.7,303,28981.9,4.5,7,2198.07
Tiruppur,4564925.6,14106.8,1116,38111.5,2.7,6,3534.18
Tiruppur,4235302.9,11193.8,709,5982.9,7.7,9,1875.19
Salem,6959897.2,12295.3,398,33108.3,1.1,8,2302.55
Salem,5099687.6,9637.8,189,32137.3,2.8,7,2060.18
Tiruppur,6637771.7,940.3,1090,3268.7,4.2,14,109.11
Erode,1078588.8,13685.3,222,21734.4,7.6,10,2053.32
Tiruppur,5546537.5,1401.0,658,37388.3,9.4,13,163.49
Chennai,5125877.1,11194.6,622,24422.3,1.6,10,1681.1
Tiruppur,7405749.6,8849.8,314,13560.7,4.3,6,2215.69
Erode,5498472.9,11853.3,872,19687.6,8.9,11,1623.53
Salem,6752323.5,7591.6,111,20033.8,5.5,11,1034.33
Coimbatore,664350.0,4655.5,275,19528.2,5.2,8,873.74
Salem,2075220.1,4359.4,1046,19615.9,6.9,1,6628.55
Erode,1703469.6,1243.3,733,42528.8,7.7,3,626.73
Erode,6698660.7,6803.8,983,14435.1,3.8,12,857.36
Chennai,4362542.4,8126.2,296,33928.8,1.7,8,1519.62
Tiruppur,6710876.2,3397.7,586,42971.0,3.9,10,508.3
Tiruppur,4292256.2,14128.6,116,15700.2,9.1,6,3534.17
Chennai,6716534.6,5363.6,444,38929.1,7.1,1,8036.73
Salem,6940732.1,11275.7,844,2569.8,3.7,5,3401.12
Erode,5914469.2,5895.1,1088,9107.2,1.0,2,4468.39
Erode,5993007.9,7821.0,681,25278.9,4.1,14,840.25
Chennai,5993104.0,13248.6,653,17233.7,1.9,4,4977.64
Coimbatore,4394184.3,9194.7,225,9178.0,3.2,3,4602.48
Salem,4789341.5,14796.5,156,19878.3,4.9,3,7395.84
Chennai,5723223.6,10591.8,468,10757.7,3.9,13,1225.13
Tiruppur,5235641.9,8081.1,224,31955.0,5.5,13,930.71
Erode,3793216.7,14710.4,36,10868.8,4.5,1,22063.38
Chennai,2032372.9,7715.5,840,35389.0,6.5,11,1055.39
Tiruppur,5549348.3,6240.2,560,29022.3,7.2,12,781.95
Tiruppur,5984873.9,10519.7,1136,37319.7,8.6,3,5282.85
Salem,3002213.0,11915.1,737,23954.2,8.4,9,1991.97
Erode,4132583.2,397.8,961,18676.5,8.2,3,228.11
Coimbatore,1002302.1,13184.8,735,9814.1,7.7,12,1654.83
Salem,5362385.1,1296.8,853,24074.8,9.9,4,504.24
Erode,4692944.6,4953.2,22,17072.4,4.4,11,673.92
Salem,3981788.9,10896.5,1165,17047.6,9.4,14,1175.71
Chennai,6735257.8,12666.4,924,2228.5,8.2,13,1470.49
Tiruppur,4857613.2,6505.9,333,35624.3,7.8,7,1392.57
Coimbatore,6188764.1,416.5,63,33916.9,2.5,9,63.56
Salem,3430663.6,2548.4,746,28032.7,4.9,10,385.84
Salem,6894387.2,8216.4,957,15196.9,4.7,11,1127.86
Chennai,1890295.8,9076.6,405,20268.6,9.2,12,1137.25
Chennai,1909402.9,1339.2,533,7747.0,5.0,7,294.87
Coimbatore,7688733.8,6580.1,81,31771.4,3.4,6,1637.75
Chennai,5272807.1,5002.8,704,37514.5,5.2,14,536.97
Erode,5410318.1,12391.8,1018,35402.0,8.4,7,2664.0
Salem,6302469.2,11268.0,180,20590.9,1.3,6,2813.89
Erode,7093893.3,3802.3,847,3676.1,7.0,6,967.54
Tiruppur,7234393.9,13344.1,474,44834.8,8.4,2,10001.73
Chennai,6595352.1,10661.2,707,37546.0,9.1,13,1232.26
Chennai,6549987.9,12898.7,384,22030.5,6.1,13,1489.53
Erode,1475605.0,531.9,936,35700.7,6.1,12,70.12
Erode,2240136.4,412.8,481,41413.9,7.4,4,152.57
Chennai,540096.2,14088.5,728,39170.6,6.3,9,2349.91
Salem,7930093.7,11399.6,702,31073.4,2.2,9,1901.7
Salem,4771133.6,13052.5,670,41953.0,4.1,5,3915.22
Chennai,4019639.2,6757.3,1156,21830.2,9.5,14,731.5
Chennai,7619005.2,12525.9,1198,31133.9,4.4,7,2694.52
Chennai,1755177.7,7605.3,590,31976.8,6.8,10,1142.7
Chennai,6108457.6,12191.8,212,9712.3,7.3,6,3052.54
Coimbatore,5508204.4,12593.0,673,4606.0,7.2,1,18972.73
Chennai,5747296.8,12604.7,1161,31485.1,9.2,12,1582.7
Coimbatore,3514154.0,2474.6,824,37853.1,6.8,6,623.73
Coimbatore,6054235.4,1604.6,1193,32213.5,1.6,10,246.74
Tiruppur,5051352.2,13238.4,1187,31699.2,6.4,13,1533.48
Chennai,7145700.8,3110.5,107,40037.1,2.1,3,1534.59
Salem,2121702.6,10429.9,650,28616.6,9.5,5,3137.16
Salem,3106303.1,6643.8,964,30780.3,9.0,13,771.71
Chennai,4639078.5,11883.3,1114,11064.1,3.1,4,4481.22
Coimbatore,2514216.3,1694.5,583,20853.6,5.8,5,515.7
Tiruppur,7758211.0,6708.2,75,8689.6,2.9,8,1257.8
Erode,2243794.9,2119.2,58,17720.6,4.2,13,243.37
Salem,2078802.0,12173.5,185,39180.3,2.4,7,2601.26
Coimbatore,6719856.8,10658.8,115,8707.2,5.3,10,1600.09
Chennai,523556.8,2778.8,1188,20995.1,9.9,10,427.95
Tiruppur,5863898.4,4372.4,245,21712.6,7.5,2,3283.01
Chennai,7938296.6,10030.2,125,15496.6,5.8,7,2149.6
Erode,7920883.5,13364.9,679,2680.4,5.7,13,1548.45
Tiruppur,4194268.0,7351.1,463,17540.4,8.7,2,5534.21
Salem,3621090.3,7805.0,507,10446.0,9.6,5,2354.15
Chennai,6021798.6,7790.9,289,29724.0,3.1,7,1666.64
Tiruppur,6062019.6,4335.4,139,9966.6,3.5,12,542.44
Chennai,1871283.3,12420.5,425,27965.6,6.2,7,2662.72
Tiruppur,6392323.3,3941.4,925,17797.8,1.8,1,5975.27
Chennai,6838406.4,11979.7,327,30928.9,3.0,14,1282.2
Erode,7055538.3,3895.1,407,2028.1,8.8,2,2955.11
Tiruppur,5204967.0,11303.9,951,21707.9,4.2,1,17022.15
Coimbatore,2278135.3,14237.8,347,10924.3,3.1,11,1943.69
Erode,4010517.9,7101.2,906,22952.4,4.9,1,10713.59
Erode,6270866.7,6088.4,1137,22454.6,7.1,14,659.01
Erode,840893.8,9769.7,647,30811.4,5.2,12,1222.99
Erode,876822.6,716.7,436,38678.2,9.4,1,1074.02
Salem,687287.5,6845.8,159,33157.7,2.0,9,1136.14
Chennai,1801220.4,5820.3,1085,18860.0,7.8,11,802.58
Tiruppur,2080860.9,8435.6,443,41953.2,4.5,2,6314.71
Erode,6120695.0,6580.5,246,19999.0,3.6,5,1973.6
Chennai,2703319.3,814.2,890,13416.3,6.5,3,435.4
Salem,6860819.3,14218.0,196,14109.5,9.7,4,5338.05
Coimbatore,5870374.8,10652.4,719,44574.7,3.8,3,5324.91
Chennai,6871506.6,1517.0,835,37886.6,9.4,8,289.53
Coimbatore,7464729.2,1114.8,156,12319.5,7.4,8,211.12
Erode,3850359.0,7622.5,939,22251.3,7.0,10,1150.74
Salem,6154010.6,8752.8,171,37148.5,7.8,1,13099.33
Chennai,2093354.6,10020.1,181,38813.7,4.2,12,1248.79
Salem,2854085.6,10427.6,148,20922.5,7.6,3,5213.63
Coimbatore,5028477.4,12974.4,647,7155.3,7.6,1,19538.65
Salem,2659590.1,7493.7,269,7894.8,7.6,9,1253.15
Erode,4877037.8,5973.8,89,40803.8,4.1,7,1271.76
Salem,4860628.3,1766.6,758,26364.0,6.9,3,899.07
Coimbatore,4704348.6,14151.4,522,12919.3,8.0,10,2128.15
Erode,1067458.3,5550.8,462,44164.4,2.9,9,921.59
Chennai,4961355.3,11135.2,838,30324.9,5.8,12,1395.52
Coimbatore,6421192.2,11272.8,979,42347.6,8.4,10,1695.17
Tiruppur,738338.6,11774.4,693,4165.0,1.5,12,1477.3
Tiruppur,3934467.5,3552.5,130,26700.8,2.2,10,529.62
Coimbatore,6676641.7,12346.3,697,40523.0,8.1,14,1324.04
Tiruppur,2961346.1,3294.1,676,37887.4,4.2,13,380.59
Chennai,2159290.2,5838.7,674,37415.8,4.5,1,8766.19
Erode,2031850.7,448.0,1001,5292.4,4.8,2,389.13
Coimbatore,7528317.1,4814.7,409,8932.4,6.9,2,3634.61
Salem,4716416.1,10778.3,32,11631.2,3.2,3,5386.16
Chennai,830302.8,10461.4,438,17250.6,6.0,10,1572.22
Salem,6610032.5,9255.1,164,40668.2,9.7,3,4617.17
Salem,3598793.9,10202.2,417,13958.3,3.0,14,1094.81
Salem,4672460.1,631.5,448,11463.8,5.7,2,494.47
Chennai,2235354.8,7635.9,190,13280.7,3.8,2,5729.84
Salem,7373154.1,9604.1,995,19338.1,7.8,2,7247.11
Coimbatore,5580785.5,6541.2,591,21087.9,9.0,7,1408.62
Erode,560443.3,14159.0,513,6627.4,7.9,6,3550.7
Coimbatore,6831592.4,7363.5,627,13798.5,9.1,6,1852.04
Chennai,4695540.7,12461.6,830,44069.3,9.7,4,4680.3
Tiruppur,5962781.4,5317.9,745,37278.4,5.0,1,7994.22
Salem,3366891.9,9366.3,992,44584.3,1.2,12,1171.98
Salem,5446294.9,10383.1,132,15093.2,2.8,10,1556.74
Chennai,7153394.9,6413.8,903,25497.7,4.8,12,806.38
Coimbatore,1782023.0,6388.5,1068,36280.1,7.5,14,688.81
Coimbatore,3054086.3,12113.5,1068,30453.9,6.4,2,9119.28
Coimbatore,2253596.2,550.9,424,42774.8,3.7,1,796.26
Coimbatore,7448478.5,6410.5,73,11189.0,4.8,3,3205.79
Coimbatore,6934663.2,11021.1,675,2486.0,8.1,10,1662.25
Salem,3230845.8,8580.0,661,4661.1,5.8,8,1618.39
Salem,3695909.3,12519.0,36,11536.6,3.9,4,4693.13
Erode,1156934.7,1530.8,823,21352.5,4.0,12,195.82
Erode,1126436.9,3324.7,989,30500.2,8.8,13,388.91
Erode,5956469.2,7369.0,480,26595.8,8.2,11,1007.01
Salem,4605611.3,11061.8,850,17526.2,4.7,2,8329.51
Erode,6705174.2,8855.6,490,36522.6,3.2,6,2211.77
Erode,3086132.1,5192.2,951,7250.8,2.0,6,1312.65
Salem,5542878.8,12425.8,1052,25460.0,2.0,5,3739.95
Salem,5422893.9,8120.3,297,30864.6,3.4,2,6080.19
Erode,7944363.5,2511.8,154,7043.0,2.5,3,1259.27
Tiruppur,4303118.2,9640.9,307,28633.8,4.7,2,7225.65
Coimbatore,2977135.0,8550.6,163,29729.0,1.2,11,1162.46
Tiruppur,1468808.3,1673.3,325,12904.1,5.2,11,230.45
Salem,1962567.4,9851.0,637,36032.9,6.4,4,3697.64
Salem,957553.6,4459.9,837,30975.1,8.6,12,561.82
Chennai,5573628.1,8994.8,981,34930.6,1.0,6,2254.01
Salem,2569420.2,11575.0,797,31771.2,3.1,13,1337.65
Tiruppur,5391765.1,3916.0,204,38526.2,1.4,9,646.92
Coimbatore,1875893.0,8993.3,31,16274.8,5.2,9,1497.63
Coimbatore,1111990.4,4027.2,807,22756.7,8.0,3,2034.64
Salem,5931909.0,7490.5,588,43508.0,1.5,12,934.38
Erode,4826609.0,8546.0,299,17598.4,5.9,5,2566.89
Coimbatore,1456142.6,12043.1,333,19483.4,2.3,4,4516.73
Erode,2700150.7,7977.0,867,44759.9,6.4,1,11985.19
Erode,5597248.9,14199.7,214,12906.3,7.8,11,1938.4
Erode,5463759.4,9578.9,729,31438.9,9.1,7,2058.62
Erode,3070481.9,2191.7,700,21808.8,5.5,5,666.64
Erode,7206988.4,9744.6,787,35532.3,2.1,1,14631.7
Erode,5841027.8,5477.6,102,8373.4,1.8,8,1027.04
Erode,7682237.3,8573.0,345,36927.1,4.5,2,6417.89
Erode,7916266.5,3540.8,91,6083.5,3.8,7,760.22
Chennai,6722921.5,14656.6,73,39565.6,10.0,14,1567.7
Chennai,6593553.7,5038.7,1154,15687.1,5.4,4,1915.26
Erode,5709903.3,5597.1,207,7518.0,6.2,12,701.92
Salem,5754586.2,11351.4,262,23498.2,7.6,13,1310.21
Chennai,1899799.5,580.2,1129,15223.8,5.4,13,74.75
Chennai,1971842.9,2058.1,877,6645.9,5.3,11,289.11
Erode,4560308.2,1473.3,230,37793.9,9.8,7,313.08
Chennai,5283306.1,12337.0,825,24498.2,3.4,6,3091.84
Salem,2808281.8,9281.8,347,27074.6,7.6,8,1741.23
Chennai,7308015.7,14949.2,671,17420.7,9.2,14,1606.3
Erode,2868298.6,1041.8,620,37827.8,3.7,4,390.54
Salem,3469529.2,11392.6,385,15211.3,4.3,9,1901.34
Erode,1403355.0,8851.2,386,16861.9,8.3,13,1023.92
Chennai,1075421.2,2657.6,817,23470.0,2.0,14,287.71
Salem,3505281.3,1904.2,966,2008.0,6.5,5,594.33
Salem,3477109.8,6939.7,236,42441.7,6.8,2,5186.08
Tiruppur,1635742.4,7265.8,410,24586.1,2.0,11,990.68
Salem,2730211.5,2605.6,949,3637.7,6.6,6,669.83
Coimbatore,2111874.0,821.1,476,6239.6,2.0,8,159.24
Chennai,2716009.4,8043.6,396,19041.4,3.7,3,4026.56
Chennai,3745786.1,9016.1,323,15722.3,5.2,9,1504.81
Salem,2005782.3,4862.2,1109,29094.0,8.5,2,3687.77
Coimbatore,2578019.4,14125.0,276,15893.3,9.9,10,2121.8
Erode,3456020.4,9129.3,617,22189.3,4.8,14,980.58
Erode,578702.3,13447.0,881,2948.8,9.8,5,4057.42
Salem,6607900.8,4349.0,1160,20913.8,6.8,5,1324.28
Salem,909240.6,9072.0,441,11302.3,5.0,11,1240.63
Coimbatore,3808629.1,3151.3,900,23652.5,1.6,2,2387.64
Salem,7515336.2,7098.5,522,27738.2,4.7,14,761.5
Salem,3613437.0,412.1,452,26579.1,2.7,5,123.9
Erode,6227692.0,7946.3,909,5444.5,5.0,3,4005.65
Chennai,6067201.5,3813.6,54,4199.5,4.6,13,441.03
Erode,4124707.1,5865.2,141,8249.0,5.6,5,1762.97
Chennai,1033667.6,8693.2,28,25988.6,9.6,9,1447.15
Coimbatore,1889576.4,8210.8,20,16206.8,6.3,8,1538.48
Tiruppur,1078906.5,2714.3,956,9141.2,1.5,6,692.36
Erode,7617355.0,2309.8,1184,5919.0,3.6,11,325.8
Salem,1774044.5,1020.2,1099,19663.9,5.4,8,202.47
Salem,4847143.2,528.8,1013,3781.4,9.7,6,153.5
Erode,2276930.0,1635.1,1161,28553.8,2.9,10,252.17
Erode,4063174.0,13852.0,514,20793.2,6.6,7,2973.02
Chennai,6828162.8,5008.9,557,39595.2,8.5,12,626.62
Tiruppur,5230380.8,11147.3,745,9778.4,8.2,2,8402.29
Salem,5981527.6,6416.2,718,18001.2,5.7,4,2420.0
Erode,1859191.7,14366.5,146,19880.2,5.9,13,1657.34
Salem,7973947.3,2201.2,438,19028.0,2.2,12,276.27
Erode,3755391.3,2088.0,84,17238.2,3.7,7,445.57
Chennai,5755441.4,8917.5,510,17043.7,3.2,5,2680.87
Tiruppur,1991105.5,4862.2,959,11034.6,7.7,8,924.24
Chennai,3161238.9,11747.1,359,32071.6,4.0,5,3521.28
Erode,3593023.0,3097.2,315,28234.6,5.4,7,662.81
Salem,2459997.6,6402.7,47,24089.4,3.6,2,4786.55
Tiruppur,4221794.2,4427.3,569,5926.3,3.9,2,3349.74
Chennai,1808069.5,7180.4,165,32719.8,4.3,8,1342.07
Erode,2402095.8,9702.9,172,2970.3,8.8,11,1326.93
Coimbatore,7179938.4,9034.8,742,28300.8,3.7,9,1509.18
Tiruppur,2955657.2,2636.4,891,12614.9,3.8,13,310.12
Erode,4909937.2,6512.2,892,5507.7,1.8,10,985.27
Coimbatore,4385581.2,3367.1,975,2628.2,4.2,4,1289.44
Tiruppur,2816017.1,4544.3,291,16309.6,6.0,5,1366.8
Erode,4734429.8,10012.8,544,2814.7,7.6,13,1161.13
Tiruppur,7098143.0,928.5,787,40587.6,3.3,3,467.27
Erode,1535939.7,12914.9,395,19899.3,4.2,12,1615.56
Tiruppur,6200041.6,4826.5,591,11016.7,9.8,7,1044.43
Erode,7509079.1,4690.1,198,40110.4,2.4,2,3491.5
Salem,3451665.0,2134.6,1173,43504.0,4.9,12,270.77
Coimbatore,5945834.4,5631.0,1142,20381.1,6.8,5,1708.76
Chennai,3487104.1,300.9,913,10541.2,8.1,8,68.71
Tiruppur,3276741.4,11318.9,970,34903.3,2.3,3,5671.2
Salem,3325073.3,5220.8,1187,22905.5,2.0,8,988.87
Coimbatore,2877069.7,12170.6,192,38924.0,8.7,2,9113.9
Salem,1600213.4,10416.8,234,38693.2,4.0,7,2226.43
Tiruppur,5520177.4,3622.9,1158,15160.0,1.6,11,502.31
Erode,1529750.2,14295.3,40,31354.1,3.1,11,1945.02
Chennai,7593122.8,4831.2,1102,36539.5,9.9,13,562.96
Salem,5187348.1,9647.6,256,4306.3,7.5,11,1319.5
Salem,1959012.7,12344.2,709,19277.1,6.2,11,1688.21
Tiruppur,3956737.5,12464.9,243,42097.0,9.4,3,6223.45
Salem,4015924.1,10643.4,434,8105.8,3.7,4,4001.34
Coimbatore,3558335.3,13318.4,1122,43340.9,7.1,4,5007.01
Chennai,5222212.6,12979.6,1003,44036.4,6.2,14,1393.1
Salem,4581930.0,14641.5,98,17359.3,4.1,2,10975.86
Coimbatore,3804986.6,13222.7,784,19882.0,1.6,11,1807.11
Coimbatore,1050230.5,10014.6,1137,19851.3,4.8,5,3022.53
Chennai,7212924.5,12828.0,1171,20015.7,5.1,10,1933.7
Coimbatore,7481180.6,9979.8,881,27630.2,10.0,5,3007.49
Erode,7405185.5,5306.2,728,39069.3,1.9,11,723.71
Salem,4347345.1,4364.6,693,9216.0,2.1,14,471.79
Tiruppur,5930218.9,13946.4,116,32339.2,3.8,13,1606.13
Coimbatore,1047526.9,11211.6,180,32904.9,2.0,4,4194.15
Salem,7957477.3,3644.4,893,13803.8,6.6,8,693.93
Coimbatore,3891518.6,11138.6,190,31050.2,5.6,2,8342.13
Chennai,737918.7,8117.5,90,22779.0,9.9,8,1521.79
Coimbatore,4537962.3,14883.6,71,39105.7,3.4,10,2226.62
Tiruppur,552367.0,6171.5,710,2785.8,9.1,11,850.43
Tiruppur,7635476.5,2227.9,102,20410.7,1.6,12,276.39
Chennai,3224546.0,6692.0,478,40927.9,5.4,9,1113.66
Coimbatore,1301005.3,14310.4,131,32482.7,9.9,6,3574.75
Tiruppur,6832361.5,13754.0,588,5033.0,9.2,13,1593.22
Tiruppur,6659376.2,8260.5,340,43084.3,3.2,5,2469.98
Salem,3800533.1,7346.2,557,24006.6,7.9,10,1105.47
Chennai,607859.3,12084.1,712,14219.9,3.6,14,1298.68
Erode,3449905.0,8259.4,346,27465.5,7.3,2,6197.19
Erode,3854007.7,12481.4,1193,33797.2,6.8,6,3132.93
Erode,3511232.1,11938.3,921,19781.2,1.4,10,1796.47
Erode,7667371.0,14313.8,813,33592.5,7.3,7,3072.9
Chennai,7608347.7,2289.7,867,44194.1,4.4,14,246.32
Erode,3069433.1,9489.5,432,8278.9,9.4,7,2041.99
Chennai,6694556.9,10509.1,1086,4968.6,4.0,14,1134.03
Salem,5267339.9,5468.2,602,37466.7,7.2,5,1642.55
Salem,1492015.4,3111.0,75,27220.0,5.7,14,331.4
Chennai,5844992.1,3058.8,206,36440.4,2.6,4,1136.26
Coimbatore,7127629.8,5275.4,463,3090.0,7.2,1,7978.4
Chennai,918056.4,9225.2,446,5744.1,2.8,8,1735.1
Tiruppur,1173196.3,13680.2,1173,19082.7,3.2,8,2576.34
Tiruppur,3071292.2,1850.0,837,43530.8,2.9,11,252.88
Erode,4600079.5,13290.3,171,5481.0,8.9,10,1997.27
Salem,7373668.6,5052.0,92,40280.2,2.0,4,1878.44
Coimbatore,4265061.5,8830.3,578,39878.5,1.4,11,1202.59
Salem,2202339.0,11209.8,557,20222.1,4.1,12,1403.69
Tiruppur,3836393.2,7437.9,469,41440.5,6.0,12,928.49
Tiruppur,3731437.1,4820.4,662,20648.9,8.6,3,2428.6
Salem,6434632.2,9100.5,1089,33890.0,8.2,13,1055.44
Tiruppur,884475.9,6147.8,483,18661.1,6.3,7,1322.07
Salem,5144032.4,7308.4,1114,34222.9,5.9,10,1102.62
Tiruppur,6114565.3,7342.5,982,43592.7,7.4,11,1004.62
Coimbatore,3703287.8,7231.5,1183,43370.4,5.8,14,778.51
Coimbatore,5500486.5,7762.4,1015,4312.6,1.2,7,1677.23
Erode,5474830.3,12618.7,149,8585.2,7.6,3,6317.39
Salem,5756492.7,12862.2,97,26663.2,4.1,13,1481.84
Erode,7230479.9,1966.8,543,38210.6,6.5,5,590.2
Chennai,1938021.6,8421.4,1062,16620.2,8.8,11,1157.81
Erode,6325988.3,12743.7,542,13787.2,8.4,5,3834.35
Erode,4515108.3,9602.8,112,14318.4,5.7,8,1800.82
Erode,6773981.7,10624.2,491,33766.0,3.8,7,2275.85
Coimbatore,7476239.0,8008.3,565,4271.5,7.5,1,12086.78
Chennai,2770813.5,8080.6,799,4464.3,2.6,2,6100.41
Coimbatore,5838334.6,13495.7,869,33288.1,9.3,1,20296.37
Coimbatore,4937877.3,3041.9,326,22950.1,1.2,12,379.49
Tiruppur,3559172.1,4338.6,655,24330.4,2.8,4,1633.62
Salem,1137247.2,6656.4,771,20821.8,3.5,5,2006.47
Salem,3102517.5,14006.4,235,18676.9,3.6,10,2100.84
Erode,4060767.5,5177.6,397,4135.4,6.6,6,1303.49
Chennai,1140522.7,14592.4,89,28410.0,3.1,8,2731.46
Tiruppur,3718621.2,1308.5,844,21643.2,8.6,10,203.39
Chennai,2415150.1,12454.1,563,44190.8,5.2,7,2666.74
Coimbatore,3517302.8,6489.3,362,7072.8,1.4,8,1220.12
