transaction_id,buyer,seller,material,quantity,price,timestamp,distance,trust_score,payment_delay,duplicate_contract,fraud_label
TX-100203,Tiruppur Textiles,Coimbatore E-Hub,metal,6957.65,118.93,2026-07-15T14:11:50.223989,363.6,8.7,20,False,0
TX-100204,Tiruppur Textiles,Coimbatore E-Hub,metal,1314.95,107.12,2026-07-16T14:11:50.224060,260.9,6.8,1,False,0
TX-100205,Tiruppur Textiles,Salem Steel,textile,2608.5,12.14,2026-07-22T14:11:50.224128,429.0,8.9,13,False,0
TX-100206,Tiruppur Textiles,Salem Steel,paper,1167.81,10.06,2026-07-10T14:11:50.224204,434.8,6.6,13,False,0
TX-100207,EcoFibre Ltd,Chennai Polymers,paper,6826.44,10.53,2026-05-08T14:11:50.224272,5.1,4.1,2,False,0
TX-100208,Electro-Recycle,Coimbatore E-Hub,textile,6268.02,11.17,2026-05-04T14:11:50.224338,447.7,4.3,24,False,0
TX-100209,Electro-Recycle,Chennai Polymers,battery,689.58,139.12,2026-04-24T14:11:50.224400,353.3,5.6,7,False,0
TX-100210,Kovai Paper Mills,Salem Scrap Yard,plastic,1937.9,18.81,2026-04-05T14:11:50.224462,296.8,9.0,18,False,0
TX-100211,Electro-Recycle,Salem Steel,textile,2898.47,11.39,2026-05-05T14:11:50.224528,238.8,6.8,7,False,0
TX-100212,Tiruppur Textiles,Salem Steel,metal,1157.05,113.69,2026-05-26T14:11:50.224619,264.1,8.0,24,False,0
TX-100213,Tiruppur Textiles,Chennai Polymers,metal,2005.49,96.16,2026-05-10T14:11:50.224741,439.3,8.7,13,False,0
TX-100214,Electro-Recycle,Chennai Polymers,paper,5204.11,8.26,2026-05-09T14:11:50.224837,71.4,4.8,2,False,0
TX-100215,Kovai Paper Mills,Coimbatore E-Hub,plastic,4951.24,19.99,2026-04-16T14:11:50.224954,387.5,6.3,10,False,0
TX-100216,Kovai Paper Mills,Chennai Polymers,plastic,7548.37,20.65,2026-07-22T14:11:50.225070,117.6,8.6,11,False,0
TX-100217,Electro-Recycle,Salem Steel,plastic,4950.08,19.67,2026-06-16T14:11:50.225277,34.7,7.1,19,False,0
TX-100218,Tiruppur Textiles,Coimbatore E-Hub,textile,477.86,13.31,2026-06-02T14:11:50.225440,51.9,4.2,20,False,0
TX-100219,Electro-Recycle,Salem Steel,paper,2862.66,10.58,2026-07-25T14:11:50.225605,349.7,7.9,19,False,0
TX-100220,Tiruppur Textiles,Salem Steel,metal,265.47,109.96,2026-06-24T14:11:50.225770,283.0,6.3,18,False,0
TX-100221,EcoFibre Ltd,Salem Scrap Yard,plastic,5186.84,18.49,2026-06-24T14:11:50.226006,241.0,4.2,18,False,0
TX-100222,Kovai Paper Mills,Coimbatore E-Hub,metal,4854.86,115.28,2026-07-13T14:11:50.226141,366.2,7.9,11,False,0
TX-100223,Kovai Paper Mills,Salem Steel,plastic,3040.12,21.02,2026-04-05T14:11:50.226283,197.3,6.6,25,False,0
TX-100224,EcoFibre Ltd,Salem Scrap Yard,textile,5440.26,11.62,2026-07-18T14:11:50.226374,446.6,8.0,23,False,0
TX-100225,Tiruppur Textiles,Coimbatore E-Hub,metal,5124.96,99.97,2026-07-23T14:11:50.226500,103.4,9.8,14,False,0
TX-100226,Electro-Recycle,Salem Scrap Yard,battery,2628.47,128.4,2026-05-12T14:11:50.226619,245.1,8.3,2,False,0
TX-100227,Kovai Paper Mills,Coimbatore E-Hub,metal,1786.74,109.09,2026-06-23T14:11:50.226747,230.1,9.0,13,False,0
TX-100228,Tiruppur Textiles,Chennai Polymers,battery,2450.63,165.36,2026-04-15T14:11:50.226834,393.6,7.8,5,False,0
TX-100229,EcoFibre Ltd,Salem Scrap Yard,plastic,5959.53,21.25,2026-04-15T14:11:50.226934,397.2,5.6,3,False,0
TX-100230,EcoFibre Ltd,Coimbatore E-Hub,plastic,4485.17,21.44,2026-06-24T14:11:50.227013,88.7,6.1,13,False,0
TX-100231,EcoFibre Ltd,Salem Steel,metal,6735.72,114.47,2026-07-10T14:11:50.227089,375.5,4.1,25,True,1
TX-100232,Electro-Recycle,Salem Scrap Yard,battery,6751.57,143.24,2026-07-06T14:11:50.227190,60.5,6.3,4,False,0
TX-100233,EcoFibre Ltd,Coimbatore E-Hub,metal,3193.05,66.48,2026-06-14T14:11:50.227326,188.6,8.1,21,False,0
TX-100234,Kovai Paper Mills,Salem Scrap Yard,plastic,3162.62,21.96,2026-06-05T14:11:50.227442,232.0,8.3,5,False,0
TX-100235,Kovai Paper Mills,Salem Scrap Yard,metal,4835.01,97.44,2026-04-11T14:11:50.227556,273.0,4.1,19,False,0
TX-100236,Electro-Recycle,Salem Steel,textile,5992.81,12.1,2026-07-12T14:11:50.227660,171.2,4.7,17,False,0
TX-100237,Electro-Recycle,Salem Scrap Yard,plastic,4825.98,22.61,2026-07-13T14:11:50.227766,332.4,9.9,22,False,0
TX-100238,EcoFibre Ltd,Salem Scrap Yard,paper,6306.65,9.77,2026-05-22T14:11:50.227890,378.7,6.3,9,True,1
TX-100239,Tiruppur Textiles,Salem Scrap Yard,textile,7839.21,10.85,2026-05-10T14:11:50.228036,78.6,8.1,22,False,0
TX-100240,Electro-Recycle,Chennai Polymers,battery,7531.37,133.48,2026-07-09T14:11:50.228158,393.4,9.0,5,False,0
TX-100241,EcoFibre Ltd,Salem Scrap Yard,textile,5677.55,10.09,2026-07-29T14:11:50.228271,285.9,4.3,7,False,0
TX-100242,Kovai Paper Mills,Chennai Polymers,paper,6147.55,10.35,2026-05-06T14:11:50.228383,65.2,8.4,24,False,0
TX-100243,EcoFibre Ltd,Salem Scrap Yard,paper,452.3,8.9,2026-07-20T14:11:50.228453,21.1,5.6,23,False,0
TX-100244,Kovai Paper Mills,Salem Scrap Yard,metal,6773.84,92.82,2026-06-03T14:11:50.228523,384.6,4.3,18,False,0
TX-100245,Tiruppur Textiles,Salem Scrap Yard,metal,3347.66,95.16,2026-05-16T14:11:50.228590,159.6,9.3,18,False,0
TX-100246,Kovai Paper Mills,Salem Scrap Yard,textile,512.84,10.12,2026-05-04T14:11:50.228653,330.2,9.8,18,False,0
TX-100247,EcoFibre Ltd,Chennai Polymers,plastic,3765.07,18.94,2026-06-27T14:11:50.228720,437.5,7.6,25,False,0
TX-100248,EcoFibre Ltd,Chennai Polymers,paper,3402.12,10.26,2026-06-17T14:11:50.228787,247.6,9.8,2,False,0
TX-100249,Tiruppur Textiles,Coimbatore E-Hub,plastic,4393.95,18.82,2026-07-25T14:11:50.228850,41.4,6.7,1,False,0
TX-100250,EcoFibre Ltd,Salem Steel,plastic,5385.28,15.27,2026-06-22T14:11:50.228929,294.7,7.2,24,False,0
TX-100251,Kovai Paper Mills,Coimbatore E-Hub,metal,7826.69,89.9,2026-07-04T14:11:50.228996,358.3,6.9,7,False,0
TX-100252,Electro-Recycle,Salem Scrap Yard,paper,4203.15,10.32,2026-06-20T14:11:50.229179,396.4,9.1,27,False,0
TX-100253,EcoFibre Ltd,Salem Scrap Yard,metal,4508.05,97.48,2026-04-24T14:11:50.229362,250.9,4.6,3,False,0
TX-100254,EcoFibre Ltd,Salem Scrap Yard,battery,933.24,154.54,2026-07-18T14:11:50.229475,174.3,8.6,19,False,0
TX-100255,EcoFibre Ltd,Salem Scrap Yard,paper,6363.55,10.51,2026-07-15T14:11:50.229599,262.0,7.7,23,False,0
TX-100256,Kovai Paper Mills,Salem Steel,metal,1347.84,109.83,2026-04-14T14:11:50.229686,146.0,9.1,3,False,0
TX-100257,Kovai Paper Mills,Salem Steel,plastic,4825.09,21.31,2026-07-26T14:11:50.229768,19.9,6.1,16,False,0
TX-100258,EcoFibre Ltd,Salem Steel,battery,7071.09,140.34,2026-06-30T14:11:50.229858,435.4,6.5,23,False,0
TX-100259,Tiruppur Textiles,Salem Steel,paper,7976.92,11.41,2026-07-27T14:11:50.229933,441.0,7.9,27,False,0
TX-100260,Tiruppur Textiles,Salem Scrap Yard,plastic,6601.37,18.95,2026-06-10T14:11:50.230016,438.2,6.0,9,False,0
TX-100261,EcoFibre Ltd,Coimbatore E-Hub,paper,2583.37,8.74,2026-05-03T14:11:50.230092,214.7,8.8,12,False,0
TX-100262,EcoFibre Ltd,Salem Steel,battery,7050.59,117.26,2026-06-08T14:11:50.230161,55.3,4.5,1,False,0
TX-100263,EcoFibre Ltd,Chennai Polymers,battery,3657.77,142.26,2026-07-13T14:11:50.230225,338.2,7.8,16,False,0
TX-100264,Tiruppur Textiles,Salem Scrap Yard,battery,6765.52,133.15,2026-05-18T14:11:50.230292,145.1,4.0,15,False,0
TX-100265,Kovai Paper Mills,Salem Scrap Yard,plastic,6712.62,20.59,2026-06-13T14:11:50.230353,129.3,7.8,4,False,0
TX-100266,EcoFibre Ltd,Coimbatore E-Hub,textile,362.2,13.23,2026-05-14T14:11:50.230415,422.5,9.1,7,False,0
TX-100267,Electro-Recycle,Salem Steel,battery,7266.84,121.57,2026-06-14T14:11:50.230477,303.5,7.3,27,False,0
TX-100268,EcoFibre Ltd,Salem Steel,paper,3114.73,9.76,2026-05-03T14:11:50.230542,362.0,6.8,17,False,0
TX-100269,EcoFibre Ltd,Salem Steel,plastic,2408.52,17.97,2026-06-15T14:11:50.230610,410.3,8.4,9,False,0
TX-100270,Electro-Recycle,Salem Steel,plastic,2507.53,18.93,2026-06-24T14:11:50.230686,393.4,4.7,6,False,0
TX-100271,Kovai Paper Mills,Chennai Polymers,plastic,197.99,21.62,2026-04-16T14:11:50.230752,213.6,5.8,11,False,0
TX-100272,Electro-Recycle,Salem Steel,plastic,480.33,21.9,2026-05-29T14:11:50.230836,402.1,5.1,23,False,0
TX-100273,Tiruppur Textiles,Salem Scrap Yard,paper,4704.17,11.71,2026-07-10T14:11:50.230905,448.0,9.0,21,False,0
TX-100274,Tiruppur Textiles,Coimbatore E-Hub,paper,1007.97,10.98,2026-06-20T14:11:50.230970,396.1,7.4,13,False,0
TX-100275,Kovai Paper Mills,Salem Steel,paper,3769.02,10.5,2026-04-17T14:11:50.231032,66.2,6.0,20,False,0
TX-100276,Tiruppur Textiles,Coimbatore E-Hub,paper,6331.54,11.4,2026-05-05T14:11:50.231092,63.6,5.4,12,False,0
TX-100277,Kovai Paper Mills,Salem Steel,metal,3835.89,111.09,2026-07-05T14:11:50.231153,442.8,5.6,6,False,0
TX-100278,EcoFibre Ltd,Chennai Polymers,textile,3832.7,11.74,2026-06-11T14:11:50.231214,92.3,7.6,13,False,0
TX-100279,Tiruppur Textiles,Chennai Polymers,plastic,160.55,15.86,2026-05-06T14:11:50.231274,102.5,4.2,1,False,0
TX-100280,Tiruppur Textiles,Chennai Polymers,metal,2418.56,98.4,2026-06-01T14:11:50.231334,43.8,7.6,24,False,0
TX-100281,Electro-Recycle,Coimbatore E-Hub,plastic,334.38,21.34,2026-06-14T14:11:50.231395,305.6,4.3,11,False,0
TX-100282,Tiruppur Textiles,Chennai Polymers,paper,5865.9,10.34,2026-04-18T14:11:50.231460,119.9,8.0,1,False,0
TX-100283,Kovai Paper Mills,Salem Steel,textile,112.36,12.92,2026-06-11T14:11:50.231526,288.2,4.3,13,False,0
TX-100284,Electro-Recycle,Salem Scrap Yard,metal,2127.88,110.76,2026-05-07T14:11:50.231594,299.9,4.5,15,False,0
TX-100285,Tiruppur Textiles,Chennai Polymers,paper,733.42,10.59,2026-06-09T14:11:50.231664,162.9,9.6,9,False,0
TX-100286,Electro-Recycle,Chennai Polymers,metal,4067.01,96.99,2026-04-27T14:11:50.231730,288.9,8.4,6,False,0
TX-100287,Kovai Paper Mills,Salem Steel,plastic,5589.57,19.37,2026-05-01T14:11:50.231794,242.0,6.6,23,False,0
TX-100288,Tiruppur Textiles,Chennai Polymers,plastic,1806.81,22.67,2026-04-22T14:11:50.231858,35.0,6.3,11,False,0
TX-100289,Tiruppur Textiles,Coimbatore E-Hub,plastic,2519.88,19.72,2026-05-24T14:11:50.231917,356.1,6.6,2,False,0
TX-100290,Kovai Paper Mills,Salem Scrap Yard,plastic,3504.78,21.59,2026-07-06T14:11:50.231977,170.2,7.5,4,False,0
TX-100291,Electro-Recycle,Salem Steel,paper,3501.18,8.25,2026-07-11T14:11:50.232042,68.5,9.3,1,False,0
TX-100292,Tiruppur Textiles,Salem Steel,paper,3093.39,10.44,2026-04-05T14:11:50.232105,50.1,9.0,8,False,0
TX-100293,Kovai Paper Mills,Salem Scrap Yard,plastic,931.55,22.65,2026-06-15T14:11:50.232176,79.5,1.2,24,False,1
TX-100294,Kovai Paper Mills,Salem Steel,battery,1750.03,137.92,2026-06-18T14:11:50.232237,181.0,5.8,15,False,0
TX-100295,Tiruppur Textiles,Salem Steel,textile,3026.14,12.88,2026-05-18T14:11:50.232297,171.8,6.8,6,False,0
TX-100296,Tiruppur Textiles,Chennai Polymers,textile,4894.33,11.98,2026-06-09T14:11:50.232357,241.9,5.0,21,False,0
TX-100297,Electro-Recycle,Salem Steel,metal,2148.75,103.97,2026-07-09T14:11:50.232417,91.6,4.3,14,False,0
TX-100298,Kovai Paper Mills,Coimbatore E-Hub,paper,2843.49,8.93,2026-07-13T14:11:50.232477,202.6,7.7,11,False,0
TX-100299,Electro-Recycle,Salem Scrap Yard,metal,5024.91,102.39,2026-07-22T14:11:50.232537,258.4,7.7,5,False,0
TX-100300,Kovai Paper Mills,Chennai Polymers,plastic,5715.99,23.33,2026-07-19T14:11:50.232597,162.3,6.7,22,False,0
TX-100301,Electro-Recycle,Salem Scrap Yard,textile,6374.26,70.47,2026-07-04T14:11:50.232666,127.7,9.2,12,False,1
TX-100302,Kovai Paper Mills,Salem Scrap Yard,paper,6061.51,8.08,2026-07-03T14:11:50.232729,223.7,7.1,24,False,0
TX-100303,Electro-Recycle,Salem Scrap Yard,plastic,2961.92,19.84,2026-06-09T14:11:50.232807,327.9,9.3,27,False,0
TX-100304,Electro-Recycle,Coimbatore E-Hub,paper,6472.06,10.16,2026-04-25T14:11:50.232876,31.5,4.0,17,False,0
TX-100305,Kovai Paper Mills,Coimbatore E-Hub,battery,3641.72,139.89,2026-04-25T14:11:50.232939,232.1,7.7,23,False,0
TX-100306,EcoFibre Ltd,Chennai Polymers,battery,6989.18,171.36,2026-06-04T14:11:50.233000,291.8,8.8,9,False,0
TX-100307,EcoFibre Ltd,Chennai Polymers,battery,7982.78,146.44,2026-05-24T14:11:50.233061,306.2,8.9,7,False,0
TX-100308,Tiruppur Textiles,Salem Scrap Yard,plastic,5099.96,20.36,2026-06-14T14:11:50.233122,316.5,4.6,23,False,0
TX-100309,EcoFibre Ltd,Salem Scrap Yard,paper,3316.14,10.15,2026-05-14T14:11:50.233185,34.4,6.1,3,False,0
TX-100310,Tiruppur Textiles,Salem Scrap Yard,metal,148.1,92.84,2026-05-25T14:11:50.233252,379.7,5.4,6,False,0
TX-100311,EcoFibre Ltd,Chennai Polymers,paper,6920.87,10.34,2026-07-03T14:11:50.233328,183.6,5.7,24,False,0
TX-100312,EcoFibre Ltd,Chennai Polymers,textile,6753.62,10.23,2026-05-05T14:11:50.233400,20.0,5.3,19,False,0
TX-100313,Electro-Recycle,Chennai Polymers,metal,4728.33,102.58,2026-07-02T14:11:50.233470,283.0,4.4,18,False,0
TX-100314,EcoFibre Ltd,Salem Scrap Yard,textile,6451.27,13.27,2026-06-29T14:11:50.233540,68.6,8.6,18,False,0
TX-100315,EcoFibre Ltd,Salem Steel,metal,6607.85,127.6,2026-04-26T14:11:50.233598,326.2,5.6,17,False,0
TX-100316,Tiruppur Textiles,Salem Steel,textile,470.13,13.15,2026-06-16T14:11:50.233660,32.9,9.0,9,False,0
TX-100317,Tiruppur Textiles,Salem Scrap Yard,textile,7454.01,10.76,2026-06-16T14:11:50.233724,372.9,4.8,9,False,0
TX-100318,Kovai Paper Mills,Salem Scrap Yard,metal,7145.79,108.51,2026-05-04T14:11:50.233789,172.9,9.7,5,False,0
TX-100319,EcoFibre Ltd,Chennai Polymers,plastic,7448.35,19.73,2026-07-09T14:11:50.233852,380.7,8.0,15,False,0
TX-100320,Electro-Recycle,Chennai Polymers,textile,7731.78,10.73,2026-04-20T14:11:50.233919,51.9,8.6,61,False,1
TX-100321,EcoFibre Ltd,Salem Scrap Yard,paper,6939.98,11.06,2026-04-16T14:11:50.233984,216.8,4.7,14,False,0
TX-100322,Kovai Paper Mills,Coimbatore E-Hub,plastic,1569.58,15.67,2026-06-04T14:11:50.234047,325.2,6.2,6,False,0
TX-100323,EcoFibre Ltd,Chennai Polymers,paper,5454.72,11.34,2026-06-24T14:11:50.234111,275.4,5.7,24,False,0
TX-100324,EcoFibre Ltd,Coimbatore E-Hub,paper,7799.28,10.14,2026-04-22T14:11:50.234175,213.3,7.4,21,False,0
TX-100325,Tiruppur Textiles,Chennai Polymers,plastic,980.95,19.32,2026-07-17T14:11:50.234239,234.6,5.6,21,False,0
TX-100326,Tiruppur Textiles,Salem Steel,metal,252.69,97.71,2026-04-05T14:11:50.234305,224.3,6.4,17,False,0
TX-100327,Kovai Paper Mills,Chennai Polymers,battery,7033.41,126.08,2026-07-02T14:11:50.234375,23.5,6.3,1,False,0
TX-100328,Kovai Paper Mills,Coimbatore E-Hub,plastic,4218.24,19.52,2026-06-05T14:11:50.234451,123.2,4.1,21,False,0
TX-100329,EcoFibre Ltd,Coimbatore E-Hub,paper,5170.69,10.19,2026-07-23T14:11:50.234515,258.9,7.4,21,False,0
TX-100330,Kovai Paper Mills,Coimbatore E-Hub,battery,286.4,142.43,2026-04-17T14:11:50.234582,352.3,6.7,22,False,0
TX-100331,Electro-Recycle,Chennai Polymers,plastic,7505.29,20.49,2026-07-26T14:11:50.234650,273.5,6.8,23,False,0
TX-100332,EcoFibre Ltd,Salem Scrap Yard,plastic,1989.35,24.25,2026-06-01T14:11:50.234717,291.8,7.3,22,False,0
TX-100333,EcoFibre Ltd,Salem Scrap Yard,metal,7178.99,104.33,2026-06-07T14:11:50.234832,382.0,5.9,19,False,0
TX-100334,Kovai Paper Mills,Salem Scrap Yard,paper,3166.51,8.83,2026-06-03T14:11:50.235005,158.6,9.4,24,False,0
TX-100335,Electro-Recycle,Coimbatore E-Hub,plastic,5551.0,21.7,2026-05-16T14:11:50.235160,312.1,9.5,20,False,0
TX-100336,Kovai Paper Mills,Salem Steel,plastic,7667.68,16.78,2026-05-29T14:11:50.235297,227.8,8.0,5,False,0
TX-100337,EcoFibre Ltd,Salem Steel,metal,4420.19,101.85,2026-04-28T14:11:50.235427,85.2,6.7,3,False,0
TX-100338,Kovai Paper Mills,Salem Scrap Yard,textile,494.83,12.54,2026-06-12T14:11:50.235527,112.7,9.7,16,False,0
TX-100339,Kovai Paper Mills,Salem Scrap Yard,battery,7851.04,145.2,2026-05-04T14:11:50.235647,258.4,5.5,25,False,0
TX-100340,Electro-Recycle,Salem Steel,metal,7851.3,105.49,2026-05-11T14:11:50.235757,409.0,9.6,11,False,0
TX-100341,EcoFibre Ltd,Salem Steel,textile,6848.35,11.3,2026-05-10T14:11:50.235865,349.0,5.8,1,False,0
TX-100342,Electro-Recycle,Salem Scrap Yard,metal,6195.85,96.87,2026-05-06T14:11:50.235973,9.0,6.1,10,False,0
TX-100343,Kovai Paper Mills,Salem Steel,paper,1505.32,10.0,2026-04-28T14:11:50.236075,234.0,8.8,22,False,0
TX-100344,Electro-Recycle,Salem Scrap Yard,textile,103.5,16.2,2026-06-25T14:11:50.236176,219.3,7.7,20,False,0
TX-100345,Electro-Recycle,Chennai Polymers,battery,2276.83,119.51,2026-05-09T14:11:50.236296,281.8,9.9,20,False,0
TX-100346,Kovai Paper Mills,Chennai Polymers,metal,7227.67,91.96,2026-04-28T14:11:50.236412,430.6,4.9,24,False,0
TX-100347,Kovai Paper Mills,Chennai Polymers,battery,4550.26,150.45,2026-05-31T14:11:50.236520,195.2,5.9,19,False,0
TX-100348,Electro-Recycle,Coimbatore E-Hub,metal,7151.21,114.11,2026-07-22T14:11:50.236659,217.0,6.9,20,False,0
TX-100349,Tiruppur Textiles,Salem Scrap Yard,battery,4791.04,134.32,2026-07-15T14:11:50.236815,19.6,7.8,27,False,0
TX-100350,Electro-Recycle,Chennai Polymers,plastic,3334.36,20.87,2026-07-26T14:11:50.236961,152.8,8.1,24,False,0
TX-100351,Electro-Recycle,Salem Steel,plastic,3760.02,20.81,2026-06-07T14:11:50.237063,25.2,5.7,13,False,0
TX-100352,EcoFibre Ltd,Chennai Polymers,plastic,4764.41,19.65,2026-05-30T14:11:50.237162,326.8,5.2,7,False,0
TX-100353,Kovai Paper Mills,Coimbatore E-Hub,battery,510.02,132.27,2026-04-10T14:11:50.237267,90.0,5.8,19,False,0
TX-100354,Tiruppur Textiles,Chennai Polymers,textile,3438.77,10.73,2026-04-09T14:11:50.237399,322.1,8.8,14,False,0
TX-100355,Electro-Recycle,Coimbatore E-Hub,paper,7880.38,8.8,2026-07-14T14:11:50.237507,340.6,6.3,21,False,0
TX-100356,Electro-Recycle,Coimbatore E-Hub,metal,5703.63,104.8,2026-07-13T14:11:50.237622,264.8,9.6,10,False,0
TX-100357,Kovai Paper Mills,Salem Scrap Yard,paper,5094.06,9.43,2026-05-02T14:11:50.237773,62.8,7.3,17,False,0
TX-100358,Electro-Recycle,Salem Scrap Yard,plastic,7470.11,21.07,2026-06-21T14:11:50.237892,322.9,6.7,1,False,0
TX-100359,Tiruppur Textiles,Salem Steel,plastic,2265.17,21.78,2026-05-07T14:11:50.237987,364.1,5.2,13,False,0
TX-100360,Kovai Paper Mills,Chennai Polymers,battery,1039.11,150.32,2026-07-15T14:11:50.238090,198.7,7.2,17,False,0
TX-100361,Kovai Paper Mills,Salem Scrap Yard,paper,3136.4,11.14,2026-06-27T14:11:50.238194,16.2,9.0,8,False,0
TX-100362,EcoFibre Ltd,Salem Steel,textile,870.36,12.06,2026-05-26T14:11:50.238296,319.3,7.2,8,False,0
TX-100363,Tiruppur Textiles,Coimbatore E-Hub,textile,7695.96,15.51,2026-05-17T14:11:50.238392,322.9,9.6,16,False,0
TX-100364,Tiruppur Textiles,Salem Scrap Yard,paper,5037.73,10.97,2026-05-24T14:11:50.238506,228.2,4.4,14,False,0
TX-100365,EcoFibre Ltd,Salem Scrap Yard,battery,5061.15,132.15,2026-06-07T14:11:50.238627,115.1,5.0,1,False,0
TX-100366,Electro-Recycle,Chennai Polymers,battery,3352.08,138.43,2026-05-29T14:11:50.238770,395.7,7.6,24,False,0
TX-100367,EcoFibre Ltd,Salem Scrap Yard,plastic,5515.01,21.41,2026-06-27T14:11:50.238893,152.9,4.3,15,False,0
TX-100368,Tiruppur Textiles,Salem Scrap Yard,battery,6303.62,145.94,2026-07-24T14:11:50.238996,412.1,4.1,10,False,0
TX-100369,EcoFibre Ltd,Chennai Polymers,paper,3288.45,9.83,2026-06-11T14:11:50.239096,333.4,8.2,9,False,0
TX-100370,Kovai Paper Mills,Coimbatore E-Hub,battery,4883.31,701.27,2026-06-21T14:11:50.239206,285.7,7.2,6,False,1
TX-100371,Electro-Recycle,Chennai Polymers,paper,2448.6,10.12,2026-05-25T14:11:50.239311,46.0,7.5,20,False,0
TX-100372,EcoFibre Ltd,Chennai Polymers,metal,5659.96,110.08,2026-04-21T14:11:50.239427,205.6,8.0,6,False,0
TX-100373,Electro-Recycle,Salem Scrap Yard,metal,6942.16,79.94,2026-06-01T14:11:50.239535,426.3,4.6,10,False,0
TX-100374,EcoFibre Ltd,Coimbatore E-Hub,textile,1700.8,14.0,2026-07-23T14:11:50.239650,307.6,6.4,17,False,0
TX-100375,Tiruppur Textiles,Chennai Polymers,paper,7523.25,10.72,2026-06-28T14:11:50.239756,103.1,8.3,14,False,0
TX-100376,EcoFibre Ltd,Salem Scrap Yard,plastic,4034.52,18.33,2026-07-15T14:11:50.239849,401.1,4.5,25,False,0
TX-100377,Kovai Paper Mills,Chennai Polymers,battery,5815.24,156.4,2026-06-19T14:11:50.239946,9.0,7.5,17,False,0
TX-100378,EcoFibre Ltd,Salem Steel,paper,1711.79,11.06,2026-05-22T14:11:50.240044,27.3,9.4,1,False,0
TX-100379,Electro-Recycle,Salem Scrap Yard,metal,593.96,105.12,2026-07-14T14:11:50.240169,209.2,8.3,26,False,0
TX-100380,EcoFibre Ltd,Salem Steel,metal,7091.22,98.66,2026-05-26T14:11:50.240351,131.1,8.6,3,False,0
TX-100381,Electro-Recycle,Salem Scrap Yard,battery,4219.45,106.3,2026-04-14T14:11:50.240467,35.5,6.2,9,False,0
TX-100382,Tiruppur Textiles,Coimbatore E-Hub,plastic,6935.03,22.0,2026-04-14T14:11:50.240571,288.9,8.9,8,False,0
TX-100383,Tiruppur Textiles,Coimbatore E-Hub,paper,3413.18,9.76,2026-07-26T14:11:50.240675,227.5,8.6,26,False,0
TX-100384,EcoFibre Ltd,Salem Scrap Yard,textile,3809.25,13.17,2026-04-09T14:11:50.240793,10.1,6.4,6,False,0
TX-100385,Tiruppur Textiles,Chennai Polymers,plastic,1566.61,17.99,2026-05-08T14:11:50.240959,300.6,9.2,13,False,0
TX-100386,Electro-Recycle,Salem Scrap Yard,textile,162.92,11.88,2026-07-05T14:11:50.241089,251.3,5.5,26,False,0
TX-100387,Tiruppur Textiles,Coimbatore E-Hub,textile,2681.27,12.94,2026-04-08T14:11:50.241210,162.7,7.0,7,False,0
TX-100388,Tiruppur Textiles,Chennai Polymers,plastic,713.36,19.05,2026-05-04T14:11:50.241357,237.1,8.7,23,False,0
TX-100389,Kovai Paper Mills,Coimbatore E-Hub,plastic,204.68,22.07,2026-06-14T14:11:50.241508,136.7,6.7,23,False,0
TX-100390,Kovai Paper Mills,Coimbatore E-Hub,textile,1405.75,12.13,2026-06-28T14:11:50.241659,76.8,4.5,17,False,0
TX-100391,EcoFibre Ltd,Coimbatore E-Hub,metal,2898.74,117.45,2026-07-19T14:11:50.241795,51.9,5.3,9,False,0
TX-100392,EcoFibre Ltd,Coimbatore E-Hub,battery,2751.82,146.28,2026-07-11T14:11:50.242069,443.9,6.4,1,False,0
TX-100393,Electro-Recycle,Salem Steel,metal,1456.38,115.56,2026-04-28T14:11:50.242454,227.6,6.4,22,False,0
TX-100394,Kovai Paper Mills,Coimbatore E-Hub,textile,5603.36,12.91,2026-05-22T14:11:50.242807,200.4,9.8,17,False,0
TX-100395,EcoFibre Ltd,Chennai Polymers,battery,1714.1,139.89,2026-06-17T14:11:50.243014,231.0,6.5,17,False,0
TX-100396,Tiruppur Textiles,Coimbatore E-Hub,textile,3324.14,11.68,2026-06-04T14:11:50.243188,323.0,9.2,22,False,0
TX-100397,Tiruppur Textiles,Chennai Polymers,plastic,7005.95,20.73,2026-05-13T14:11:50.243376,95.5,4.8,22,False,0
TX-100398,Tiruppur Textiles,Coimbatore E-Hub,battery,6854.29,138.74,2026-06-12T14:11:50.243476,38.7,6.3,8,False,0
TX-100399,EcoFibre Ltd,Salem Scrap Yard,paper,1535.61,11.02,2026-06-15T14:11:50.243564,335.7,9.0,20,False,0
TX-100400,EcoFibre Ltd,Salem Steel,textile,6450.13,9.75,2026-05-29T14:11:50.243663,102.9,6.1,8,False,0
TX-100401,Kovai Paper Mills,Coimbatore E-Hub,paper,5809.63,10.62,2026-07-28T14:11:50.243813,297.2,8.2,27,False,0
TX-100402,EcoFibre Ltd,Salem Scrap Yard,plastic,3048.61,18.47,2026-06-02T14:11:50.244003,51.1,4.3,4,False,0
TX-100403,Tiruppur Textiles,Salem Scrap Yard,textile,2866.6,12.3,2026-05-27T14:11:50.244118,306.5,8.5,3,False,0
TX-100404,Kovai Paper Mills,Chennai Polymers,battery,1442.06,142.11,2026-07-09T14:11:50.244243,338.7,9.4,23,False,0
TX-100405,Kovai Paper Mills,Salem Steel,paper,6835.42,9.88,2026-07-17T14:11:50.244357,246.0,8.5,12,False,0
